elapsed_s,mul_start_time,raw_offset,packet_sequence,declared_length,received_bytes,outer_crc_ok,parse_ok,updated_mask,module_statuses,algorithms,error
0.004150,2026-09-01T18:48:22.308+01:00,0,24477,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.016316,2026-09-01T18:48:22.312+01:00,1084,24478,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.022962,2026-09-01T18:48:22.324+01:00,2168,24479,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.032710,2026-09-01T18:48:22.331+01:00,3252,24480,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.047601,2026-09-01T18:48:22.341+01:00,4336,24481,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.056563,2026-09-01T18:48:22.364+01:00,5420,24482,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.064510,2026-09-01T18:48:22.365+01:00,6504,24483,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.072865,2026-09-01T18:48:22.372+01:00,7588,24484,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.083000,2026-09-01T18:48:22.381+01:00,8672,24485,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.095982,2026-09-01T18:48:22.391+01:00,9756,24486,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.102929,2026-09-01T18:48:22.404+01:00,10840,24487,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.112851,2026-09-01T18:48:22.411+01:00,11924,24488,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.123240,2026-09-01T18:48:22.421+01:00,13008,24489,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.132802,2026-09-01T18:48:22.431+01:00,14092,24490,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.148180,2026-09-01T18:48:22.441+01:00,15176,24491,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.162678,2026-09-01T18:48:22.456+01:00,16260,24492,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.163629,2026-09-01T18:48:22.471+01:00,17344,24493,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.179325,2026-09-01T18:48:22.472+01:00,18428,24494,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.183055,2026-09-01T18:48:22.487+01:00,19512,24495,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.195152,2026-09-01T18:48:22.491+01:00,20596,24496,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.203057,2026-09-01T18:48:22.503+01:00,21680,24497,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.213103,2026-09-01T18:48:22.511+01:00,22764,24498,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.226133,2026-09-01T18:48:22.521+01:00,23848,24499,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.233160,2026-09-01T18:48:22.534+01:00,24932,24500,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.243904,2026-09-01T18:48:22.541+01:00,26016,24501,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.253144,2026-09-01T18:48:22.552+01:00,27100,24502,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.263449,2026-09-01T18:48:22.561+01:00,28184,24503,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.275419,2026-09-01T18:48:22.571+01:00,29268,24504,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.283109,2026-09-01T18:48:22.584+01:00,30352,24505,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.293639,2026-09-01T18:48:22.591+01:00,31436,24506,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.303095,2026-09-01T18:48:22.602+01:00,32520,24507,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.315987,2026-09-01T18:48:22.611+01:00,33604,24508,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.323322,2026-09-01T18:48:22.624+01:00,34688,24509,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.333531,2026-09-01T18:48:22.631+01:00,35772,24510,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.343319,2026-09-01T18:48:22.641+01:00,36856,24511,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.353499,2026-09-01T18:48:22.651+01:00,37940,24512,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.364350,2026-09-01T18:48:22.662+01:00,39024,24513,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.373438,2026-09-01T18:48:22.673+01:00,40108,24514,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.383571,2026-09-01T18:48:22.682+01:00,41192,24515,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.396222,2026-09-01T18:48:22.692+01:00,42276,24516,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.403685,2026-09-01T18:48:22.704+01:00,43360,24517,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.413797,2026-09-01T18:48:22.712+01:00,44444,24518,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.428604,2026-09-01T18:48:22.722+01:00,45528,24519,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.433339,2026-09-01T18:48:22.737+01:00,46612,24520,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.443397,2026-09-01T18:48:22.741+01:00,47696,24521,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.453760,2026-09-01T18:48:22.751+01:00,48780,24522,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.466434,2026-09-01T18:48:22.762+01:00,49864,24523,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.479839,2026-09-01T18:48:22.774+01:00,50948,24524,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.483579,2026-09-01T18:48:22.788+01:00,52032,24525,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
0.495194,2026-09-01T18:48:22.792+01:00,53116,24526,1084,1084,True,True,0x08,"NO_IRQ,NO_IRQ,NO_IRQ,OK","NONE,NONE,NONE,FULL",
