source,actual_load_g,row,column,raw_adc,common_valid,status,quality_flags,linear_g,gamma_g,fit_g
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1249g_20260907_101957_232734\view_distribution_capture.json,1249.0,1,1,152.0,True,ok,FULL_UNSTABLE,1017.6991150442478,8.581586303626223,855.5454545454545
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1249g_20260907_101957_232734\view_distribution_capture.json,1249.0,1,2,608.0,True,ok,,2490.7369287772744,307.89414220903274,979.0860215053764
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1249g_20260907_101957_232734\view_distribution_capture.json,1249.0,1,3,357.0,True,ok,,1802.7734976887518,84.49959876686098,995.5632183908046
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1249g_20260907_101957_232734\view_distribution_capture.json,1249.0,1,4,302.0,True,ok,,1387.6758854924794,29.664849707493218,846.16
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1249g_20260907_101957_232734\view_distribution_capture.json,1249.0,1,5,497.0,True,ok,,2191.1111111111113,184.39434230947722,1050.6666666666667
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1249g_20260907_101957_232734\view_distribution_capture.json,1249.0,1,6,343.0,True,ok,,1385.8466722830665,29.508743699997243,914.4545454545455
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1249g_20260907_101957_232734\view_distribution_capture.json,1249.0,1,7,625.0,True,ok,,1917.1483622350675,108.07192283481174,1002.2424242424242
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1249g_20260907_101957_232734\view_distribution_capture.json,1249.0,1,8,896.0,True,ok,,2913.732394366197,576.6185857525304,1145.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1249g_20260907_101957_232734\view_distribution_capture.json,1249.0,1,9,934.0,True,ok,,2965.6607700312175,618.8364361098254,1133.142857142857
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1249g_20260907_101957_232734\view_distribution_capture.json,1249.0,1,10,690.5,True,ok,,2863.5585970915313,537.9157804820331,1051.3142857142857
