elapsed_s,mul_start_time,raw_offset,packet_sequence,declared_length,received_bytes,outer_crc_ok,parse_ok,updated_mask,module_statuses,algorithms,error
0.001880,2026-09-01T19:03:56.734+01:00,0,63242,2128,2128,True,True,0x0C,"NO_IRQ,NO_IRQ,OK,OK","NONE,NONE,FULL,FULL",
0.002713,2026-09-01T19:03:56.736+01:00,2128,63243,2128,2128,True,True,0x0C,"NO_IRQ,NO_IRQ,OK,OK","NONE,NONE,FULL,FULL",
0.005708,2026-09-01T19:03:56.737+01:00,4256,63244,2128,2128,True,True,0x0C,"NO_IRQ,NO_IRQ,OK,OK","NONE,NONE,FULL,FULL",
0.010268,2026-09-01T19:03:56.740+01:00,6384,63245,2128,2128,True,True,0x0C,"NO_IRQ,NO_IRQ,OK,OK","NONE,NONE,FULL,FULL",
0.017256,2026-09-01T19:03:56.745+01:00,8512,63246,2128,2128,True,True,0x0C,"NO_IRQ,NO_IRQ,OK,OK","NONE,NONE,FULL,FULL",
0.032094,2026-09-01T19:03:56.760+01:00,10640,63247,2128,2128,True,True,0x0C,"NO_IRQ,NO_IRQ,OK,OK","NONE,NONE,FULL,FULL",
0.032666,2026-09-01T19:03:56.766+01:00,12768,63248,2128,2128,True,True,0x0C,"NO_IRQ,NO_IRQ,OK,OK","NONE,NONE,FULL,FULL",
0.033414,2026-09-01T19:03:56.767+01:00,14896,63249,2128,2128,True,True,0x0C,"NO_IRQ,NO_IRQ,OK,OK","NONE,NONE,FULL,FULL",
0.035270,2026-09-01T19:03:56.768+01:00,17024,63250,2128,2128,True,True,0x0C,"NO_IRQ,NO_IRQ,OK,OK","NONE,NONE,FULL,FULL",
0.040355,2026-09-01T19:03:56.770+01:00,19152,63251,2128,2128,True,True,0x0C,"NO_IRQ,NO_IRQ,OK,OK","NONE,NONE,FULL,FULL",
0.048091,2026-09-01T19:03:56.775+01:00,21280,63252,2128,2128,True,True,0x0C,"NO_IRQ,NO_IRQ,OK,OK","NONE,NONE,FULL,FULL",
0.050286,2026-09-01T19:03:56.782+01:00,23408,63253,2128,2128,True,True,0x0C,"NO_IRQ,NO_IRQ,OK,OK","NONE,NONE,FULL,FULL",
0.055273,2026-09-01T19:03:56.785+01:00,25536,63254,2128,2128,True,True,0x0C,"NO_IRQ,NO_IRQ,OK,OK","NONE,NONE,FULL,FULL",
0.063973,2026-09-01T19:03:56.790+01:00,27664,63255,2128,2128,True,True,0x0C,"NO_IRQ,NO_IRQ,OK,OK","NONE,NONE,FULL,FULL",
