elapsed_s,mul_start_time,raw_offset,packet_sequence,declared_length,received_bytes,outer_crc_ok,parse_ok,updated_mask,module_statuses,algorithms,error
0.006056,2026-09-01T19:10:10.687+01:00,0,134105,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.006428,2026-09-01T19:10:10.693+01:00,3172,134106,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.008675,2026-09-01T19:10:10.694+01:00,6344,134107,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.013926,2026-09-01T19:10:10.696+01:00,9516,134108,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.024500,2026-09-01T19:10:10.701+01:00,12688,134109,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.050827,2026-09-01T19:10:10.738+01:00,15860,134110,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.058226,2026-09-01T19:10:10.738+01:00,19032,134111,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.058739,2026-09-01T19:10:10.746+01:00,22204,134112,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.059005,2026-09-01T19:10:10.746+01:00,25376,134113,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.059227,2026-09-01T19:10:10.746+01:00,28548,134114,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.059800,2026-09-01T19:10:10.746+01:00,31720,134115,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.060534,2026-09-01T19:10:10.747+01:00,34892,134116,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.061108,2026-09-01T19:10:10.748+01:00,38064,134117,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.063769,2026-09-01T19:10:10.748+01:00,41236,134118,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.068680,2026-09-01T19:10:10.751+01:00,44408,134119,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.074126,2026-09-01T19:10:10.756+01:00,47580,134120,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.078649,2026-09-01T19:10:10.761+01:00,50752,134121,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.083977,2026-09-01T19:10:10.766+01:00,53924,134122,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.088716,2026-09-01T19:10:10.771+01:00,57096,134123,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.095279,2026-09-01T19:10:10.776+01:00,60268,134124,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.099099,2026-09-01T19:10:10.783+01:00,63440,134125,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.103739,2026-09-01T19:10:10.787+01:00,66612,134126,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.113350,2026-09-01T19:10:10.791+01:00,69784,134127,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.114039,2026-09-01T19:10:10.801+01:00,72956,134128,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
0.119215,2026-09-01T19:10:10.802+01:00,76128,134129,3172,3172,True,True,0x0B,"OK,OK,NO_IRQ,OK","FULL,FULL,NONE,FULL",
