elapsed_s,mul_start_time,raw_offset,packet_sequence,declared_length,received_bytes,outer_crc_ok,parse_ok,updated_mask,module_statuses,algorithms,error
0.001638,2026-09-01T21:05:31.148+01:00,0,1473717,160,160,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.002929,2026-09-01T21:05:31.150+01:00,160,1473718,140,140,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.004611,2026-09-01T21:05:31.151+01:00,300,1473719,176,176,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.009617,2026-09-01T21:05:31.153+01:00,476,1473720,188,188,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.017250,2026-09-01T21:05:31.158+01:00,664,1473721,182,182,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.032954,2026-09-01T21:05:31.175+01:00,846,1473722,154,154,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.033896,2026-09-01T21:05:31.181+01:00,1000,1473723,200,200,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.034459,2026-09-01T21:05:31.182+01:00,1200,1473724,166,166,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.034958,2026-09-01T21:05:31.183+01:00,1366,1473725,162,162,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.039803,2026-09-01T21:05:31.183+01:00,1528,1473726,180,180,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.049162,2026-09-01T21:05:31.188+01:00,1708,1473727,190,190,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.050109,2026-09-01T21:05:31.198+01:00,1898,1473728,146,146,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.054614,2026-09-01T21:05:31.198+01:00,2044,1473729,166,166,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.065463,2026-09-01T21:05:31.203+01:00,2210,1473730,164,164,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.066220,2026-09-01T21:05:31.214+01:00,2374,1473731,170,170,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.069519,2026-09-01T21:05:31.215+01:00,2544,1473732,168,168,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.074748,2026-09-01T21:05:31.218+01:00,2712,1473733,188,188,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.081572,2026-09-01T21:05:31.223+01:00,2900,1473734,166,166,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.084613,2026-09-01T21:05:31.230+01:00,3066,1473735,182,182,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.089670,2026-09-01T21:05:31.233+01:00,3248,1473736,198,198,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.097814,2026-09-01T21:05:31.238+01:00,3446,1473737,172,172,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.099291,2026-09-01T21:05:31.246+01:00,3618,1473738,154,154,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.104229,2026-09-01T21:05:31.248+01:00,3772,1473739,158,158,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.113369,2026-09-01T21:05:31.253+01:00,3930,1473740,164,164,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.114379,2026-09-01T21:05:31.262+01:00,4094,1473741,182,182,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.119401,2026-09-01T21:05:31.263+01:00,4276,1473742,178,178,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.124560,2026-09-01T21:05:31.268+01:00,4454,1473743,176,176,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.130494,2026-09-01T21:05:31.273+01:00,4630,1473744,192,192,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.134077,2026-09-01T21:05:31.279+01:00,4822,1473745,158,158,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.139354,2026-09-01T21:05:31.282+01:00,4980,1473746,176,176,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.150761,2026-09-01T21:05:31.288+01:00,5156,1473747,182,182,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.151096,2026-09-01T21:05:31.299+01:00,5338,1473748,168,168,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.163648,2026-09-01T21:05:31.299+01:00,5506,1473749,1084,1084,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA_SYNC,NONE,NONE",
0.164673,2026-09-01T21:05:31.312+01:00,6590,1473750,252,252,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.165571,2026-09-01T21:05:31.313+01:00,6842,1473751,210,210,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.169289,2026-09-01T21:05:31.314+01:00,7052,1473752,192,192,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.173970,2026-09-01T21:05:31.318+01:00,7244,1473753,178,178,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.180278,2026-09-01T21:05:31.322+01:00,7422,1473754,180,180,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.185369,2026-09-01T21:05:31.329+01:00,7602,1473755,190,190,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.189426,2026-09-01T21:05:31.334+01:00,7792,1473756,186,186,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
