elapsed_s,mul_start_time,raw_offset,packet_sequence,declared_length,received_bytes,outer_crc_ok,parse_ok,updated_mask,module_statuses,algorithms,error
0.001341,2026-09-01T19:13:28.858+01:00,0,173457,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.004193,2026-09-01T19:13:28.860+01:00,4216,173458,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.008239,2026-09-01T19:13:28.863+01:00,8432,173459,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.015308,2026-09-01T19:13:28.867+01:00,12648,173460,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.018268,2026-09-01T19:13:28.876+01:00,16864,173461,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.050099,2026-09-01T19:13:28.905+01:00,21080,173462,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.050642,2026-09-01T19:13:28.909+01:00,25296,173463,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.050841,2026-09-01T19:13:28.909+01:00,29512,173464,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.051108,2026-09-01T19:13:28.909+01:00,33728,173465,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.051346,2026-09-01T19:13:28.909+01:00,37944,173466,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.052320,2026-09-01T19:13:28.910+01:00,42160,173467,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.053182,2026-09-01T19:13:28.911+01:00,46376,173468,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.058397,2026-09-01T19:13:28.912+01:00,50592,173469,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.063177,2026-09-01T19:13:28.917+01:00,54808,173470,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.070988,2026-09-01T19:13:28.921+01:00,59024,173471,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.073348,2026-09-01T19:13:28.929+01:00,63240,173472,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.078149,2026-09-01T19:13:28.932+01:00,67456,173473,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.084856,2026-09-01T19:13:28.937+01:00,71672,173474,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.089536,2026-09-01T19:13:28.943+01:00,75888,173475,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.093003,2026-09-01T19:13:28.948+01:00,80104,173476,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.098232,2026-09-01T19:13:28.951+01:00,84320,173477,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.105957,2026-09-01T19:13:28.957+01:00,88536,173478,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.108146,2026-09-01T19:13:28.965+01:00,92752,173479,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.113153,2026-09-01T19:13:28.966+01:00,96968,173480,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.119202,2026-09-01T19:13:28.971+01:00,101184,173481,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.123703,2026-09-01T19:13:28.978+01:00,105400,173482,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.128556,2026-09-01T19:13:28.982+01:00,109616,173483,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.133649,2026-09-01T19:13:28.987+01:00,113832,173484,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.138328,2026-09-01T19:13:28.996+01:00,118048,173485,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.143615,2026-09-01T19:13:28.997+01:00,122264,173486,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.148549,2026-09-01T19:13:29.002+01:00,126480,173487,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.154803,2026-09-01T19:13:29.007+01:00,130696,173488,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.166814,2026-09-01T19:13:29.013+01:00,134912,173489,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.167161,2026-09-01T19:13:29.025+01:00,139128,173490,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.168025,2026-09-01T19:13:29.025+01:00,143344,173491,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.182416,2026-09-01T19:13:29.026+01:00,147560,173492,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.183150,2026-09-01T19:13:29.041+01:00,151776,173493,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.184954,2026-09-01T19:13:29.042+01:00,155992,173494,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.188721,2026-09-01T19:13:29.043+01:00,160208,173495,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.193436,2026-09-01T19:13:29.047+01:00,164424,173496,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.201446,2026-09-01T19:13:29.052+01:00,168640,173497,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.203063,2026-09-01T19:13:29.060+01:00,172856,173498,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.208423,2026-09-01T19:13:29.061+01:00,177072,173499,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.220693,2026-09-01T19:13:29.067+01:00,181288,173500,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.221474,2026-09-01T19:13:29.079+01:00,185504,173501,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.223973,2026-09-01T19:13:29.080+01:00,189720,173502,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.228599,2026-09-01T19:13:29.082+01:00,193936,173503,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.237337,2026-09-01T19:13:29.087+01:00,198152,173504,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.238396,2026-09-01T19:13:29.096+01:00,202368,173505,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.243350,2026-09-01T19:13:29.097+01:00,206584,173506,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.255015,2026-09-01T19:13:29.102+01:00,210800,173507,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.255747,2026-09-01T19:13:29.113+01:00,215016,173508,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.258313,2026-09-01T19:13:29.114+01:00,219232,173509,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.263549,2026-09-01T19:13:29.117+01:00,223448,173510,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.273413,2026-09-01T19:13:29.122+01:00,227664,173511,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.273999,2026-09-01T19:13:29.132+01:00,231880,173512,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.278672,2026-09-01T19:13:29.133+01:00,236096,173513,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.283577,2026-09-01T19:13:29.137+01:00,240312,173514,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.291778,2026-09-01T19:13:29.142+01:00,244528,173515,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.293735,2026-09-01T19:13:29.150+01:00,248744,173516,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.298707,2026-09-01T19:13:29.152+01:00,252960,173517,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
0.307442,2026-09-01T19:13:29.157+01:00,257176,173518,4216,4216,True,True,0x0F,"OK,OK,OK,OK","FULL,FULL,FULL,FULL",
