elapsed_s,mul_start_time,raw_offset,packet_sequence,declared_length,received_bytes,outer_crc_ok,parse_ok,updated_mask,module_statuses,algorithms,error
0.002292,2026-09-01T21:03:55.800+01:00,0,1454652,180,180,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.003241,2026-09-01T21:03:55.803+01:00,180,1454653,170,170,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.007534,2026-09-01T21:03:55.804+01:00,350,1454654,146,146,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.018378,2026-09-01T21:03:55.808+01:00,496,1454655,152,152,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.019243,2026-09-01T21:03:55.819+01:00,648,1454656,146,146,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.034035,2026-09-01T21:03:55.829+01:00,794,1454657,166,166,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.034632,2026-09-01T21:03:55.834+01:00,960,1454658,178,178,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.035156,2026-09-01T21:03:55.835+01:00,1138,1454659,178,178,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.037408,2026-09-01T21:03:55.836+01:00,1316,1454660,170,170,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.042429,2026-09-01T21:03:55.838+01:00,1486,1454661,176,176,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.050593,2026-09-01T21:03:55.843+01:00,1662,1454662,176,176,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.052361,2026-09-01T21:03:55.851+01:00,1838,1454663,180,180,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.057265,2026-09-01T21:03:55.853+01:00,2018,1454664,198,198,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.066588,2026-09-01T21:03:55.858+01:00,2216,1454665,166,166,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.067231,2026-09-01T21:03:55.867+01:00,2382,1454666,158,158,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.072410,2026-09-01T21:03:55.868+01:00,2540,1454667,154,154,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.082738,2026-09-01T21:03:55.873+01:00,2694,1454668,166,166,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.083447,2026-09-01T21:03:55.883+01:00,2860,1454669,160,160,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.087042,2026-09-01T21:03:55.884+01:00,3020,1454670,188,188,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.092087,2026-09-01T21:03:55.888+01:00,3208,1454671,150,150,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.099789,2026-09-01T21:03:55.892+01:00,3358,1454672,166,166,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.102143,2026-09-01T21:03:55.900+01:00,3524,1454673,180,180,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.107161,2026-09-01T21:03:55.903+01:00,3704,1454674,192,192,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.115872,2026-09-01T21:03:55.908+01:00,3896,1454675,190,190,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.117046,2026-09-01T21:03:55.916+01:00,4086,1454676,200,200,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.122420,2026-09-01T21:03:55.918+01:00,4286,1454677,196,196,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.128150,2026-09-01T21:03:55.923+01:00,4482,1454678,164,164,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.133044,2026-09-01T21:03:55.929+01:00,4646,1454679,172,172,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.136857,2026-09-01T21:03:55.933+01:00,4818,1454680,172,172,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.142303,2026-09-01T21:03:55.937+01:00,4990,1454681,158,158,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.153732,2026-09-01T21:03:55.943+01:00,5148,1454682,176,176,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.154073,2026-09-01T21:03:55.954+01:00,5324,1454683,172,172,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.166884,2026-09-01T21:03:55.955+01:00,5496,1454684,154,154,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.167511,2026-09-01T21:03:55.967+01:00,5650,1454685,180,180,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.168250,2026-09-01T21:03:55.968+01:00,5830,1454686,166,166,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.171976,2026-09-01T21:03:55.969+01:00,5996,1454687,168,168,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.176790,2026-09-01T21:03:55.973+01:00,6164,1454688,180,180,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.184047,2026-09-01T21:03:55.977+01:00,6344,1454689,154,154,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.187105,2026-09-01T21:03:55.984+01:00,6498,1454690,180,180,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.192083,2026-09-01T21:03:55.988+01:00,6678,1454691,160,160,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.200679,2026-09-01T21:03:55.993+01:00,6838,1454692,174,174,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.201904,2026-09-01T21:03:56.001+01:00,7012,1454693,166,166,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.206952,2026-09-01T21:03:56.002+01:00,7178,1454694,170,170,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.217215,2026-09-01T21:03:56.007+01:00,7348,1454695,172,172,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.218022,2026-09-01T21:03:56.018+01:00,7520,1454696,154,154,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
