elapsed_s,mul_start_time,raw_offset,packet_sequence,declared_length,received_bytes,outer_crc_ok,parse_ok,updated_mask,module_statuses,algorithms,error
0.012598,2026-09-01T20:50:14.379+01:00,0,1292270,586,586,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.013848,2026-09-01T20:50:14.392+01:00,586,1292271,542,542,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.016250,2026-09-01T20:50:14.395+01:00,1128,1292272,688,688,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.020165,2026-09-01T20:50:14.396+01:00,1816,1292273,618,618,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.029156,2026-09-01T20:50:14.399+01:00,2434,1292274,522,522,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.031257,2026-09-01T20:50:14.410+01:00,2956,1292275,570,570,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.035780,2026-09-01T20:50:14.411+01:00,3526,1292276,584,584,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.045611,2026-09-01T20:50:14.415+01:00,4110,1292277,624,624,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.046330,2026-09-01T20:50:14.425+01:00,4734,1292278,548,548,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.050603,2026-09-01T20:50:14.426+01:00,5282,1292279,548,548,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.055708,2026-09-01T20:50:14.430+01:00,5830,1292280,626,626,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.062515,2026-09-01T20:50:14.435+01:00,6456,1292281,626,626,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.065361,2026-09-01T20:50:14.442+01:00,7082,1292282,554,554,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.070199,2026-09-01T20:50:14.445+01:00,7636,1292283,584,584,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
