source,actual_load_g,row,column,raw_adc,common_valid,status,quality_flags,linear_g,gamma_g,fit_g
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,1,1,543.0,True,ok,FULL_UNSTABLE,2357.049323439546,246.92477660239302,450.012987012987
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,1,2,720.5,True,ok,FULL_UNSTABLE,3107.466551575313,745.9605106125343,463.69590643274853
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,1,3,774.0,True,ok,FULL_UNSTABLE,3324.697754749568,977.4592649203097,479.95953757225436
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,1,4,773.5,True,ok,FULL_UNSTABLE,3347.8072079895787,1004.9205962110489,475.373417721519
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,1,5,745.0,True,ok,FULL_UNSTABLE,3207.7922077922076,847.0614149142885,519.2173913043479
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,1,6,749.5,True,ok,FULL_UNSTABLE,3218.315972222222,858.2320115835253,520.6620689655173
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,1,7,908.0,True,ok,FULL_UNSTABLE,3867.5213675213677,1789.8674665296426,558.702380952381
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,1,8,1242.0,True,ok,FULL_UNSTABLE,5000.0,5000.0,2188.742857142842
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,1,9,1103.0,True,ok,FULL_UNSTABLE,4659.863945578231,3772.0977106271303,533.792
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,1,10,1118.0,True,ok,FULL_UNSTABLE,4693.446088794926,3882.0160072598815,504.3
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,1,11,943.0,True,ok,FULL_UNSTABLE,4022.766323024055,2095.0250006872,499.9674796747967
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,1,12,918.0,True,ok,FULL_UNSTABLE,3939.393939393939,1926.6713381414106,526.4561403508771
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,1,13,900.0,True,ok,FULL_UNSTABLE,3915.320820602357,1880.0067233680875,925.0675675675676
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,1,14,778.0,True,ok,FULL_UNSTABLE,3355.034722222222,1013.6267510162559,520.4320987654321
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,1,15,819.0,True,ok,FULL_UNSTABLE,3526.361279170268,1237.07834182114,550.8375
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,1,16,481.0,True,ok,FULL_UNSTABLE,2118.1172291296625,161.02375813781723,635.8104738154614
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,2,1,710.5,True,ok,,2479.930191972077,302.58528971729726,380.5128205128205
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,2,2,921.0,True,ok,FULL_UNSTABLE,3227.625088090204,868.2050690934775,385.62091503267976
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,2,3,1003.0,True,ok,,3498.9503149055286,1199.0604798020702,379.26605504587155
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,2,4,1106.0,True,ok,FULL_UNSTABLE,3865.9420289855075,1786.9456203781351,322.5405405405405
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,2,5,922.5,True,ok,,2916.3144547759935,578.6652311791466,461.8702702702703
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,2,6,927.5,True,ok,,2786.9217081850534,482.60193704217227,472.6684210526316
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,2,7,1065.5,True,ok,FULL_UNSTABLE,3500.415973377704,1201.0708172261761,533.0654761904761
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,2,8,1347.0,True,ok,,4662.212323682257,3779.7073836612312,613.953488372093
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,2,9,1280.0,True,ok,FULL_UNSTABLE,4327.678940835747,2806.1450983050927,517.344262295082
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,2,10,1225.0,True,ok,ZERO_UNSTABLE,3793.884484711212,1657.3964368018378,484.18260869565216
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,2,11,1095.0,True,ok,,3523.8523852385238,1233.561529564909,458.4942528735632
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,2,12,1174.5,True,ok,,3671.254632080466,1453.275717067526,463.12359550561797
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,2,13,1189.0,True,ok,,4204.301075268817,2499.5695324446756,970.1734693877551
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,2,14,967.0,True,ok,,2927.3897058823527,587.505791617074,464.17
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,2,15,1045.0,True,ok,,3189.1634980988592,827.5554930682117,493.62893081761007
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,2,16,664.0,True,ok,,2082.686335403727,150.51696664869263,633.25
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,3,1,707.0,True,ok,,2465.034965034965,295.38084084506846,377.7692307692308
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,3,2,922.0,True,ok,,3232.180663373324,873.117108154615,386.33440514469453
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,3,3,1000.0,True,ok,,3487.0719776380156,1182.8607861955861,377.9816513761468
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,3,4,1107.0,True,ok,,3865.9420289855075,1786.9456203781351,323.64356435643566
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,3,5,921.0,True,ok,,2915.611814345991,578.1077512870389,460.7083333333333
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,3,6,920.0,True,ok,,2759.004001778568,463.5529066272651,470.8813559322034
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,3,7,1065.0,True,ok,,3492.524916943522,1190.2769948884775,535.7182320441989
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,3,8,1345.0,True,ok,,4655.555555555556,3758.1667088553572,612.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,3,9,1281.0,True,ok,,4339.5445134575575,2837.047304601672,518.4239130434783
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,3,10,1228.0,True,ok,ZERO_UNSTABLE,3809.794988610478,1685.3744732099112,487.5132743362832
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,3,11,1092.0,True,ok,,3501.570210856886,1202.6557794798348,455.8313253012048
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,3,12,1178.0,True,ok,,3687.5664187035068,1479.2766171911064,468.7894736842105
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,3,13,1187.0,True,ok,,4194.1260744985675,2475.4599905901673,966.3310580204778
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,3,14,966.0,True,ok,,2911.8861863240018,575.1585388284486,463.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,3,15,1047.0,True,ok,,3211.2274024738344,850.6956881671258,496.1625
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,3,16,662.0,True,ok,,2066.822066822067,145.98302070412922,632.5
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,4,1,401.0,True,ok,,1480.5194805194806,38.43673518885606,258.69767441860466
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,560.0,4,2,514.0,True,ok,,1836.587129428778,91.01985368388718,315.56675062972295
