actual_load_g,method,metric,unit,mean,sd,n_captures
212.0,GAMMA,std,g,305.30090548086844,,1
212.0,GAMMA,cv_percent,%,736.5964837677421,,1
212.0,GAMMA,mad,g,0.1982667832675617,,1
212.0,GAMMA,variance,g^2,93208.64288743817,,1
212.0,GAMMA,iqr,g,7.439941506481486,,1
212.0,GAMMA,mean_estimate_absolute_percentage_error,%,80.44928746614958,,1
212.0,FIT_PRESS,mean,g,247.98675343477203,,1
212.0,FIT_PRESS,bias_g,g,35.98675343477201,,1
212.0,FIT_PRESS,mae_g,g,75.35790012595784,,1
212.0,FIT_PRESS,rmse_g,g,279.5816729339124,,1
212.0,FIT_PRESS,std,g,277.25595650544653,,1
212.0,FIT_PRESS,cv_percent,%,111.8027284382241,,1
212.0,FIT_PRESS,mad,g,43.323065728838216,,1
212.0,FIT_PRESS,variance,g^2,76870.86541775006,,1
212.0,FIT_PRESS,iqr,g,86.95215066448378,,1
212.0,FIT_PRESS,mean_estimate_absolute_percentage_error,%,16.974883695647176,,1
212.0,GLOBAL_LUT,mean,g,238.63129962470398,,1
212.0,GLOBAL_LUT,bias_g,g,26.631299624704006,,1
212.0,GLOBAL_LUT,mae_g,g,168.5348089329016,,1
212.0,GLOBAL_LUT,rmse_g,g,356.4689842824945,,1
212.0,GLOBAL_LUT,std,g,355.47279872824663,,1
212.0,GLOBAL_LUT,cv_percent,%,148.9631910345791,,1
212.0,GLOBAL_LUT,mad,g,113.91445019718915,,1
212.0,GLOBAL_LUT,variance,g^2,126360.91063569253,,1
212.0,GLOBAL_LUT,iqr,g,247.4893696504102,,1
212.0,GLOBAL_LUT,mean_estimate_absolute_percentage_error,%,12.56193378523774,,1
284.0,LINEAR,mean,g,935.9637261439794,,1
284.0,LINEAR,bias_g,g,651.9637261439794,,1
284.0,LINEAR,mae_g,g,719.6460104745673,,1
284.0,LINEAR,rmse_g,g,1047.2145233333883,,1
284.0,LINEAR,std,g,819.5130003073983,,1
284.0,LINEAR,cv_percent,%,87.5582009661486,,1
284.0,LINEAR,mad,g,461.4107173778665,,1
284.0,LINEAR,variance,g^2,671601.5576728339,,1
284.0,LINEAR,iqr,g,1026.5194760813774,,1
284.0,LINEAR,mean_estimate_absolute_percentage_error,%,229.5646923042181,,1
284.0,GAMMA,mean,g,73.91089171368517,,1
284.0,GAMMA,bias_g,g,-210.0891082863148,,1
284.0,GAMMA,mae_g,g,280.073452044179,,1
284.0,GAMMA,rmse_g,g,352.5395934524672,,1
284.0,GAMMA,std,g,283.10198079683573,,1
284.0,GAMMA,cv_percent,%,383.0314778145441,,1
284.0,GAMMA,mad,g,1.9341732842941401,,1
284.0,GAMMA,variance,g^2,80146.73153109195,,1
284.0,GAMMA,iqr,g,26.67658736215749,,1
284.0,GAMMA,mean_estimate_absolute_percentage_error,%,73.97503812898408,,1
284.0,FIT_PRESS,mean,g,286.0368121436833,,1
284.0,FIT_PRESS,bias_g,g,2.036812143683278,,1
284.0,FIT_PRESS,mae_g,g,78.38370164406508,,1
284.0,FIT_PRESS,rmse_g,g,154.23288913284063,,1
284.0,FIT_PRESS,std,g,154.21943939255667,,1
284.0,FIT_PRESS,cv_percent,%,53.91594118140587,,1
284.0,FIT_PRESS,mad,g,52.23529411764707,,1
284.0,FIT_PRESS,variance,g^2,23783.63548655446,,1
284.0,FIT_PRESS,iqr,g,102.77690891330093,,1
284.0,FIT_PRESS,mean_estimate_absolute_percentage_error,%,0.7171873745363655,,1
284.0,GLOBAL_LUT,mean,g,323.0379393110214,,1
284.0,GLOBAL_LUT,bias_g,g,39.03793931102138,,1
284.0,GLOBAL_LUT,mae_g,g,212.93818562328656,,1
284.0,GLOBAL_LUT,rmse_g,g,383.1699276576492,,1
284.0,GLOBAL_LUT,std,g,381.17611776646913,,1
284.0,GLOBAL_LUT,cv_percent,%,117.99732210385116,,1
284.0,GLOBAL_LUT,mad,g,144.13840798335988,,1
284.0,GLOBAL_LUT,variance,g^2,145295.23275551715,,1
284.0,GLOBAL_LUT,iqr,g,302.2098201441281,,1
284.0,GLOBAL_LUT,mean_estimate_absolute_percentage_error,%,13.745753278528655,,1
352.0,LINEAR,mean,g,1146.261620610048,,1
352.0,LINEAR,bias_g,g,794.2616206100481,,1
352.0,LINEAR,mae_g,g,881.1714096824039,,1
352.0,LINEAR,rmse_g,g,1226.474209357516,,1
352.0,LINEAR,std,g,934.5520125948283,,1
352.0,LINEAR,cv_percent,%,81.5304286378753,,1
352.0,LINEAR,mad,g,633.5448182382826,,1
352.0,LINEAR,variance,g^2,873387.464245044,,1
352.0,LINEAR,iqr,g,1322.3090346398112,,1
352.0,LINEAR,mean_estimate_absolute_percentage_error,%,225.6425058551273,,1
352.0,GAMMA,mean,g,119.64298542480469,,1
352.0,GAMMA,bias_g,g,-232.3570145751953,,1
352.0,GAMMA,mae_g,g,341.7316873068421,,1
352.0,GAMMA,rmse_g,g,414.0321891815339,,1
352.0,GAMMA,std,g,342.6847989861178,,1
352.0,GAMMA,cv_percent,%,286.4228084658539,,1
352.0,GAMMA,mad,g,7.388605012615718,,1
352.0,GAMMA,variance,g^2,117432.87145615598,,1
352.0,GAMMA,iqr,g,72.83724111130792,,1
352.0,GAMMA,mean_estimate_absolute_percentage_error,%,66.01051550431684,,1
352.0,FIT_PRESS,mean,g,318.32383731069945,,1
352.0,FIT_PRESS,bias_g,g,-33.67616268930051,,1
352.0,FIT_PRESS,mae_g,g,92.17413761957215,,1
352.0,FIT_PRESS,rmse_g,g,132.11564806181593,,1
352.0,FIT_PRESS,std,g,127.75155783518794,,1
352.0,FIT_PRESS,cv_percent,%,40.13257659698801,,1
352.0,FIT_PRESS,mad,g,60.691464785214805,,1
352.0,FIT_PRESS,variance,g^2,16320.460529317368,,1
352.0,FIT_PRESS,iqr,g,115.73380747126441,,1
352.0,FIT_PRESS,mean_estimate_absolute_percentage_error,%,9.567091673096737,,1
352.0,GLOBAL_LUT,mean,g,404.2757779324418,,1
352.0,GLOBAL_LUT,bias_g,g,52.27577793244182,,1
352.0,GLOBAL_LUT,mae_g,g,271.27467628201816,,1
352.0,GLOBAL_LUT,rmse_g,g,492.30109762097027,,1
352.0,GLOBAL_LUT,std,g,489.51773589970173,,1
352.0,GLOBAL_LUT,cv_percent,%,121.08510146296834,,1
352.0,GLOBAL_LUT,mad,g,177.9595251907811,,1
352.0,GLOBAL_LUT,variance,g^2,239627.61376037015,,1
352.0,GLOBAL_LUT,iqr,g,348.07935533133093,,1
