source,actual_load_g,row,column,raw_adc,common_valid,status,quality_flags,linear_g,gamma_g,fit_g
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1179g_20260907_091010_735492\view_distribution_capture.json,1179.0,1,1,1025.0,True,ok,FULL_UNSTABLE,4460.934089917067,3168.0586527755727,994.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1179g_20260907_091010_735492\view_distribution_capture.json,1179.0,1,2,1017.0,True,ok,FULL_UNSTABLE,4387.138541217091,2963.5713233304573,1017.1923076923077
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1179g_20260907_091010_735492\view_distribution_capture.json,1179.0,1,3,1041.0,True,ok,FULL_UNSTABLE,4477.547495682211,3215.5168692893126,1033.0833333333333
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1179g_20260907_091010_735492\view_distribution_capture.json,1179.0,1,4,1011.0,True,ok,FULL_UNSTABLE,4379.070777247069,2941.83184829071,980.7272727272727
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1179g_20260907_091010_735492\view_distribution_capture.json,1179.0,1,5,1026.0,True,ok,FULL_UNSTABLE,4424.242424242424,3065.1070754291395,1128.2
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1179g_20260907_091010_735492\view_distribution_capture.json,1179.0,1,6,1066.0,True,ok,FULL_UNSTABLE,4592.013888888889,3557.154747511697,1220.1379310344828
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1179g_20260907_091010_735492\view_distribution_capture.json,1179.0,1,7,1139.0,True,ok,FULL_UNSTABLE,4854.7008547008545,4443.650389224867,1360.1954887218044
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1179g_20260907_091010_735492\view_distribution_capture.json,1179.0,1,8,1226.0,True,ok,FULL_UNSTABLE,5000.0,5000.0,839.023506366307
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1179g_20260907_091010_735492\view_distribution_capture.json,1179.0,1,9,1199.0,True,ok,FULL_UNSTABLE,5000.0,5000.0,1252.4285714285713
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1179g_20260907_091010_735492\view_distribution_capture.json,1179.0,1,10,1195.0,True,ok,FULL_UNSTABLE,5000.0,5000.0,1296.4444444444443
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1179g_20260907_091010_735492\view_distribution_capture.json,1179.0,1,11,1093.0,True,ok,FULL_UNSTABLE,4667.096219931272,3795.570003252758,1049.8333333333333
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1179g_20260907_091010_735492\view_distribution_capture.json,1179.0,1,12,1075.0,True,ok,FULL_UNSTABLE,4619.047619047619,3641.6629285122976,1076.2727272727273
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1179g_20260907_091010_735492\view_distribution_capture.json,1179.0,1,13,1075.0,True,ok,FULL_UNSTABLE,4679.179397642951,3835.030053339429,1395.8418079096045
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1179g_20260907_091010_735492\view_distribution_capture.json,1179.0,1,14,1040.5,True,ok,FULL_UNSTABLE,4494.357638888889,3264.077793965383,1211.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1179g_20260907_091010_735492\view_distribution_capture.json,1179.0,1,15,1070.0,True,ok,FULL_UNSTABLE,4611.063094209162,3616.548105408818,1259.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_1179g_20260907_091010_735492\view_distribution_capture.json,1179.0,1,16,985.0,True,ok,FULL_UNSTABLE,4356.127886323268,2880.6631149663826,1502.873786407767
