elapsed_s,mul_start_time,raw_offset,packet_sequence,declared_length,received_bytes,outer_crc_ok,parse_ok,updated_mask,module_statuses,algorithms,error
0.002369,2026-09-01T20:51:41.204+01:00,0,1309594,1034,1034,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.003541,2026-09-01T20:51:41.206+01:00,1034,1309595,1088,1088,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.004507,2026-09-01T20:51:41.207+01:00,2122,1309596,858,858,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.009597,2026-09-01T20:51:41.208+01:00,2980,1309597,914,914,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.018992,2026-09-01T20:51:41.213+01:00,3894,1309598,1028,1028,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.028719,2026-09-01T20:51:41.231+01:00,4922,1309599,968,968,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.029410,2026-09-01T20:51:41.232+01:00,5890,1309600,804,804,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.034033,2026-09-01T20:51:41.233+01:00,6694,1309601,902,902,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.037806,2026-09-01T20:51:41.240+01:00,7596,1309602,956,956,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.039377,2026-09-01T20:51:41.241+01:00,8552,1309603,934,934,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.044636,2026-09-01T20:51:41.243+01:00,9486,1309604,892,892,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.055255,2026-09-01T20:51:41.248+01:00,10378,1309605,930,930,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.056100,2026-09-01T20:51:41.259+01:00,11308,1309606,978,978,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.059429,2026-09-01T20:51:41.260+01:00,12286,1309607,976,976,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.064575,2026-09-01T20:51:41.263+01:00,13262,1309608,964,964,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.073078,2026-09-01T20:51:41.268+01:00,14226,1309609,946,946,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.074855,2026-09-01T20:51:41.277+01:00,15172,1309610,1018,1018,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.079622,2026-09-01T20:51:41.279+01:00,16190,1309611,966,966,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.084465,2026-09-01T20:51:41.284+01:00,17156,1309612,1008,1008,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.092044,2026-09-01T20:51:41.288+01:00,18164,1309613,1050,1050,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.094337,2026-09-01T20:51:41.296+01:00,19214,1309614,1028,1028,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.099551,2026-09-01T20:51:41.298+01:00,20242,1309615,948,948,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.109129,2026-09-01T20:51:41.303+01:00,21190,1309616,892,892,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.110153,2026-09-01T20:51:41.313+01:00,22082,1309617,990,990,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.114812,2026-09-01T20:51:41.314+01:00,23072,1309618,1000,1000,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.119504,2026-09-01T20:51:41.318+01:00,24072,1309619,846,846,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.127302,2026-09-01T20:51:41.323+01:00,24918,1309620,924,924,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.129691,2026-09-01T20:51:41.331+01:00,25842,1309621,984,984,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.134822,2026-09-01T20:51:41.333+01:00,26826,1309622,1062,1062,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
0.141439,2026-09-01T20:51:41.339+01:00,27888,1309623,974,974,True,True,0x0F,"OK,OK,OK,OK","DELTA,DELTA,DELTA,DELTA",
