source,actual_load_g,row,column,raw_adc,common_valid,status,quality_flags,linear_g,gamma_g,fit_g
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_212g_20260907_101500_336732\view_distribution_capture.json,212.0,1,1,8.0,True,ok,FULL_UNSTABLE,37.44043567052417,1.572003692439647e-05,267.3636363636364
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_212g_20260907_101500_336732\view_distribution_capture.json,212.0,1,2,88.0,True,ok,,349.93824619184846,0.11996529619615164,211.95833333333331
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_212g_20260907_101500_336732\view_distribution_capture.json,212.0,1,3,26.0,True,ok,,102.7221366204417,0.00089073017200233,287.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_212g_20260907_101500_336732\view_distribution_capture.json,212.0,1,4,58.0,True,ok,,203.78457059679766,0.013796698745571778,239.87272727272727
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_212g_20260907_101500_336732\view_distribution_capture.json,212.0,1,5,43.0,True,ok,,173.33333333333331,0.0072213491358024675,215.94736842105263
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_212g_20260907_101500_336732\view_distribution_capture.json,212.0,1,6,64.0,True,ok,,210.61499578770008,0.01574153741162968,136.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_212g_20260907_101500_336732\view_distribution_capture.json,212.0,1,7,317.0,True,ok,,433.52601156069363,0.2825859908947015,136.32876712328766
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_212g_20260907_101500_336732\view_distribution_capture.json,212.0,1,8,255.0,True,ok,,92.42957746478874,0.0005838937919266463,222.02439024390245
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_212g_20260907_101500_336732\view_distribution_capture.json,212.0,1,9,440.0,True,ok,,395.42143600416233,0.1955828736347102,281.85714285714283
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_212g_20260907_101500_336732\view_distribution_capture.json,212.0,1,10,283.0,True,ok,,1120.6159110350727,12.615867670354934,231.16326530612244
