record_index,method,source,source_capture,module_id,fsr,frame_count,actual_load_g,inferred_load_g,actual_unit,inferred_unit,valid_cells,excluded_cells,included,exclusion_reason,signed_error_g,absolute_error_g,mae_g,rmse_g,error_rate_percent,zero_load_excluded_from_percentage_error,display_reference_inferred_load_g,display_reference_signed_error_g,display_reference_error_rate_percent
6,GAMMA,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_284g_20260907_101518_808456\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_284g_20260907_101518_808456\view_distribution_capture.json,1,FSR2,200,284.0,73.91089171368517,g,g,256,0,True,,-210.0891082863148,210.0891082863148,280.073452044179,352.5395934524672,73.97503812898408,False,73.91089171368517,-210.0891082863148,73.97503812898408
6,FIT_PRESS,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_284g_20260907_101518_808456\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_284g_20260907_101518_808456\view_distribution_capture.json,1,FSR2,200,284.0,286.0368121436833,g,g,256,0,True,,2.036812143683278,2.036812143683278,78.38370164406508,154.23288913284063,0.7171873745363655,False,286.0368121436833,2.036812143683278,0.7171873745363655
6,GLOBAL_LUT,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_284g_20260907_101518_808456\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_284g_20260907_101518_808456\view_distribution_capture.json,1,FSR2,200,284.0,323.0379393110214,g,g,256,0,True,,39.03793931102138,39.03793931102138,212.93818562328656,383.1699276576492,13.745753278528655,False,323.0379393110214,39.03793931102138,13.745753278528655
7,LINEAR,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,1,FSR2,200,352.0,1146.261620610048,g,g,256,0,True,,794.2616206100481,794.2616206100481,881.1714096824039,1226.474209357516,225.6425058551273,False,1146.261620610048,794.2616206100481,225.6425058551273
7,GAMMA,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,1,FSR2,200,352.0,119.64298542480469,g,g,256,0,True,,-232.3570145751953,232.3570145751953,341.7316873068421,414.0321891815339,66.01051550431684,False,119.64298542480469,-232.3570145751953,66.01051550431684
7,FIT_PRESS,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,1,FSR2,200,352.0,318.32383731069945,g,g,256,0,True,,-33.67616268930051,33.67616268930051,92.17413761957215,132.11564806181593,9.567091673096737,False,318.32383731069945,-33.67616268930051,9.567091673096737
7,GLOBAL_LUT,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,1,FSR2,200,352.0,404.2757779324418,g,g,256,0,True,,52.27577793244182,52.27577793244182,271.27467628201816,492.30109762097027,14.85107327626188,False,404.2757779324418,52.27577793244182,14.85107327626188
8,LINEAR,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_421g_20260907_101603_160223\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_421g_20260907_101603_160223\view_distribution_capture.json,1,FSR2,200,421.0,1411.476701974698,g,g,256,0,True,,990.4767019746979,990.4767019746979,1088.987921330854,1456.4835961848398,235.2676251721373,False,1411.476701974698,990.4767019746979,235.2676251721373
8,GAMMA,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_421g_20260907_101603_160223\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_421g_20260907_101603_160223\view_distribution_capture.json,1,FSR2,200,421.0,207.5673272389085,g,g,256,0,True,,-213.4326727610915,213.4326727610915,419.4746389388357,523.1357640246296,50.69659685536615,False,207.5673272389085,-213.4326727610915,50.69659685536615
8,FIT_PRESS,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_421g_20260907_101603_160223\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_421g_20260907_101603_160223\view_distribution_capture.json,1,FSR2,200,421.0,376.07483966432386,g,g,256,0,True,,-44.925160335676125,44.925160335676125,106.78048877103485,144.20893087851584,10.67105946215585,False,376.07483966432386,-44.925160335676125,10.67105946215585
