elapsed_s,mul_start_time,raw_offset,packet_sequence,declared_length,received_bytes,outer_crc_ok,parse_ok,updated_mask,module_statuses,algorithms,error
0.004023,2026-09-05T19:15:37.660+01:00,0,1503783,676,676,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.005235,2026-09-05T19:15:37.665+01:00,676,1503784,548,548,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.006567,2026-09-05T19:15:37.666+01:00,1224,1503785,718,718,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.009375,2026-09-05T19:15:37.667+01:00,1942,1503786,692,692,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.019267,2026-09-05T19:15:37.670+01:00,2634,1503787,674,674,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.021228,2026-09-05T19:15:37.681+01:00,3308,1503788,574,574,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.024681,2026-09-05T19:15:37.682+01:00,3882,1503789,774,774,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.029378,2026-09-05T19:15:37.685+01:00,4656,1503790,674,674,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.036430,2026-09-05T19:15:37.690+01:00,5330,1503791,672,672,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.039050,2026-09-05T19:15:37.697+01:00,6002,1503792,574,574,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.044075,2026-09-05T19:15:37.699+01:00,6576,1503793,780,780,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.052855,2026-09-05T19:15:37.705+01:00,7356,1503794,720,720,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.054815,2026-09-05T19:15:37.713+01:00,8076,1503795,676,676,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.059867,2026-09-05T19:15:37.716+01:00,8752,1503796,568,568,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.064212,2026-09-05T19:15:37.720+01:00,9320,1503797,770,770,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.071396,2026-09-05T19:15:37.725+01:00,10090,1503798,700,700,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.074150,2026-09-05T19:15:37.732+01:00,10790,1503799,722,722,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.079835,2026-09-05T19:15:37.735+01:00,11512,1503800,602,602,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.088717,2026-09-05T19:15:37.740+01:00,12114,1503801,718,718,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
0.089535,2026-09-05T19:15:37.749+01:00,12832,1503802,714,714,True,True,0x0D,"OK,NO_IRQ,OK,OK","DELTA,NONE,DELTA,DELTA",
