source,actual_load_g,row,column,raw_adc,common_valid,status,quality_flags,linear_g,gamma_g,fit_g
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_966g_20260907_101828_862451\view_distribution_capture.json,966.0,1,1,121.5,True,ok,FULL_UNSTABLE,810.0748808713411,3.44501128908026,675.5
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_966g_20260907_101828_862451\view_distribution_capture.json,966.0,1,2,432.0,True,ok,,1766.1589131329765,77.84112366600172,718.439024390244
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_966g_20260907_101828_862451\view_distribution_capture.json,966.0,1,3,221.0,True,ok,,1104.2629686697483,11.895426573327102,778.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_966g_20260907_101828_862451\view_distribution_capture.json,966.0,1,4,208.0,True,ok,,931.5866084425037,6.025359093642931,583.9387755102041
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_966g_20260907_101828_862451\view_distribution_capture.json,966.0,1,5,321.0,True,ok,,1408.888888888889,31.52078055145253,786.0377358490566
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_966g_20260907_101828_862451\view_distribution_capture.json,966.0,1,6,266.0,True,ok,,1061.4995787700084,10.157089788946157,762.7692307692307
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_966g_20260907_101828_862451\view_distribution_capture.json,966.0,1,7,500.0,True,ok,,1315.028901734104,23.92385593179075,778.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_966g_20260907_101828_862451\view_distribution_capture.json,966.0,1,8,797.0,True,ok,,2477.9929577464786,301.6409210640225,895.2857142857143
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_966g_20260907_101828_862451\view_distribution_capture.json,966.0,1,9,852.0,True,ok,,2539.0218522372525,332.4725096546882,907.3783783783783
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_966g_20260907_101828_862451\view_distribution_capture.json,966.0,1,10,558.0,True,ok,,2296.834901625321,222.64302933743517,810.4130434782609
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_966g_20260907_101828_862451\view_distribution_capture.json,966.0,1,11,594.0,True,ok,,2284.7168347556244,217.9814384121877,814.5757575757576
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_966g_20260907_101828_862451\view_distribution_capture.json,966.0,1,12,605.0,True,ok,,2357.5331772053087,247.1275933625787,793.3833333333333
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_966g_20260907_101828_862451\view_distribution_capture.json,966.0,1,13,355.0,True,ok,,1501.2722646310433,40.63757949401042,885.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_966g_20260907_101828_862451\view_distribution_capture.json,966.0,1,14,712.0,True,ok,,2709.603658536585,431.2340717595191,838.8571428571429
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_966g_20260907_101828_862451\view_distribution_capture.json,966.0,1,15,587.0,True,ok,,2329.3650793650795,235.5267443073877,797.1153846153846
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_966g_20260907_101828_862451\view_distribution_capture.json,966.0,1,16,660.0,True,ok,,2615.0793650793653,374.1359857699928,836.9846153846154
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_966g_20260907_101828_862451\view_distribution_capture.json,966.0,2,1,136.0,True,ok,FULL_UNSTABLE,880.4204993429698,4.8067393275984305,628.8571428571429
