elapsed_s,mul_start_time,raw_offset,packet_sequence,declared_length,received_bytes,outer_crc_ok,parse_ok,updated_mask,module_statuses,algorithms,error
0.012185,2026-09-01T21:14:45.324+01:00,0,1584751,186,186,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.013254,2026-09-01T21:14:45.337+01:00,186,1584752,166,166,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.015068,2026-09-01T21:14:45.338+01:00,352,1584753,188,188,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.020842,2026-09-01T21:14:45.340+01:00,540,1584754,146,146,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.029970,2026-09-01T21:14:45.346+01:00,686,1584755,192,192,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.032196,2026-09-01T21:14:45.356+01:00,878,1584756,196,196,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.034947,2026-09-01T21:14:45.357+01:00,1074,1584757,170,170,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.046473,2026-09-01T21:14:45.360+01:00,1244,1584758,202,202,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.047113,2026-09-01T21:14:45.371+01:00,1446,1584759,176,176,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.050160,2026-09-01T21:14:45.372+01:00,1622,1584760,192,192,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.054962,2026-09-01T21:14:45.375+01:00,1814,1584761,174,174,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.063350,2026-09-01T21:14:45.380+01:00,1988,1584762,162,162,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.065095,2026-09-01T21:14:45.388+01:00,2150,1584763,184,184,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.071104,2026-09-01T21:14:45.390+01:00,2334,1584764,182,182,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.080275,2026-09-01T21:14:45.396+01:00,2516,1584765,182,182,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.080842,2026-09-01T21:14:45.405+01:00,2698,1584766,180,180,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.085097,2026-09-01T21:14:45.405+01:00,2878,1584767,184,184,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.090249,2026-09-01T21:14:45.410+01:00,3062,1584768,202,202,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.096921,2026-09-01T21:14:45.415+01:00,3264,1584769,182,182,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.099919,2026-09-01T21:14:45.421+01:00,3446,1584770,166,166,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.105303,2026-09-01T21:14:45.425+01:00,3612,1584771,180,180,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.113499,2026-09-01T21:14:45.430+01:00,3792,1584772,182,182,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.115115,2026-09-01T21:14:45.438+01:00,3974,1584773,178,178,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.121172,2026-09-01T21:14:45.440+01:00,4152,1584774,196,196,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.127004,2026-09-01T21:14:45.446+01:00,4348,1584775,172,172,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.130524,2026-09-01T21:14:45.455+01:00,4520,1584776,190,190,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.134912,2026-09-01T21:14:45.455+01:00,4710,1584777,178,178,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.140247,2026-09-01T21:14:45.459+01:00,4888,1584778,200,200,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.145925,2026-09-01T21:14:45.465+01:00,5088,1584779,180,180,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.149871,2026-09-01T21:14:45.470+01:00,5268,1584780,182,182,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.154813,2026-09-01T21:14:45.474+01:00,5450,1584781,154,154,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.167114,2026-09-01T21:14:45.479+01:00,5604,1584782,166,166,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.167489,2026-09-01T21:14:45.492+01:00,5770,1584783,192,192,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.181761,2026-09-01T21:14:45.492+01:00,5962,1584784,172,172,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
0.182469,2026-09-01T21:14:45.506+01:00,6134,1584785,180,180,True,True,0x02,"NO_IRQ,OK,NO_IRQ,NO_IRQ","NONE,DELTA,NONE,NONE",
