elapsed_s,packet_sequence,module_id,expected,status,status_name,payload_bytes,valid,marker,mode,flags,sequence,base_sequence,K,K1,K2,cache_outcome,main_window,error,diagnostic_prefix_hex
0.0017780000052880496,1574809,0,True,0x00,OK,1044,True,ESKF,FULL,0x13,9188,4294967295,,,,applied_full_baseline,False,,
0.0017780000052880496,1574809,1,True,0x00,OK,1044,True,ESKF,FULL,0x13,9189,4294967295,,,,applied_full_baseline,False,,
0.0017780000052880496,1574809,2,False,0x83,NO_IRQ,0,False,,,,,,,,,not_updated,False,,
0.0017780000052880496,1574809,3,False,0x83,NO_IRQ,0,False,,,,,,,,,not_updated,False,,
0.0017780000052880496,1574810,0,True,0x00,OK,1044,True,ESKF,FULL,0x13,9189,4294967295,,,,applied_full_baseline,False,,
0.0017780000052880496,1574810,1,True,0x00,OK,1044,True,ESKF,FULL,0x13,9190,4294967295,,,,applied_full_baseline,False,,
0.0017780000052880496,1574810,2,False,0x83,NO_IRQ,0,False,,,,,,,,,not_updated,False,,
0.0017780000052880496,1574810,3,False,0x83,NO_IRQ,0,False,,,,,,,,,not_updated,False,,
0.0017780000052880496,1574811,0,True,0x00,OK,1044,True,ESKF,FULL,0x13,9190,4294967295,,,,applied_full_baseline,False,,
0.0017780000052880496,1574811,1,True,0x00,OK,1044,True,ESKF,FULL,0x13,9191,4294967295,,,,applied_full_baseline,False,,
0.0017780000052880496,1574811,2,False,0x83,NO_IRQ,0,False,,,,,,,,,not_updated,False,,
0.0017780000052880496,1574811,3,False,0x83,NO_IRQ,0,False,,,,,,,,,not_updated,False,,
0.0017780000052880496,1574812,0,True,0x00,OK,1044,True,ESKF,FULL,0x13,9191,4294967295,,,,applied_full_baseline,False,,
0.0017780000052880496,1574812,1,True,0x00,OK,1044,True,ESKF,FULL,0x13,9192,4294967295,,,,applied_full_baseline,False,,
0.0017780000052880496,1574812,2,False,0x83,NO_IRQ,0,False,,,,,,,,,not_updated,False,,
0.0017780000052880496,1574812,3,False,0x83,NO_IRQ,0,False,,,,,,,,,not_updated,False,,
0.0017780000052880496,1574813,0,True,0x00,OK,1044,True,ESKF,FULL,0x13,9192,4294967295,,,,applied_full_baseline,False,,
0.0017780000052880496,1574813,1,True,0x00,OK,1044,True,ESKF,FULL,0x13,9193,4294967295,,,,applied_full_baseline,False,,
0.0017780000052880496,1574813,2,False,0x83,NO_IRQ,0,False,,,,,,,,,not_updated,False,,
