elapsed_s,mul_start_time,raw_offset,packet_sequence,declared_length,received_bytes,outer_crc_ok,parse_ok,updated_mask,module_statuses,algorithms,error
0.008229,2026-09-01T20:10:06.921+01:00,0,813932,482,482,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.009144,2026-09-01T20:10:06.929+01:00,482,813933,464,464,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.039519,2026-09-01T20:10:06.957+01:00,946,813934,458,458,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.040149,2026-09-01T20:10:06.960+01:00,1404,813935,450,450,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.040480,2026-09-01T20:10:06.961+01:00,1854,813936,446,446,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.041279,2026-09-01T20:10:06.962+01:00,2300,813937,490,490,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.042352,2026-09-01T20:10:06.963+01:00,2790,813938,502,502,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.042710,2026-09-01T20:10:06.963+01:00,3292,813939,418,418,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.043296,2026-09-01T20:10:06.964+01:00,3710,813940,488,488,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.045139,2026-09-01T20:10:06.964+01:00,4198,813941,476,476,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.049903,2026-09-01T20:10:06.966+01:00,4674,813942,444,444,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.055394,2026-09-01T20:10:06.971+01:00,5118,813943,462,462,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.060169,2026-09-01T20:10:06.976+01:00,5580,813944,466,466,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.065207,2026-09-01T20:10:06.981+01:00,6046,813945,532,532,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.072351,2026-09-01T20:10:06.986+01:00,6578,813946,512,512,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.077054,2026-09-01T20:10:06.993+01:00,7090,813947,472,472,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.080234,2026-09-01T20:10:06.998+01:00,7562,813948,428,428,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.085234,2026-09-01T20:10:07.001+01:00,7990,813949,498,498,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.092401,2026-09-01T20:10:07.006+01:00,8488,813950,436,436,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.096017,2026-09-01T20:10:07.014+01:00,8924,813951,434,434,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.099780,2026-09-01T20:10:07.017+01:00,9358,813952,416,416,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.105154,2026-09-01T20:10:07.021+01:00,9774,813953,438,438,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.110181,2026-09-01T20:10:07.026+01:00,10212,813954,456,456,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.115067,2026-09-01T20:10:07.031+01:00,10668,813955,462,462,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.120111,2026-09-01T20:10:07.036+01:00,11130,813956,532,532,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.127077,2026-09-01T20:10:07.041+01:00,11662,813957,476,476,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.130572,2026-09-01T20:10:07.048+01:00,12138,813958,478,478,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.135142,2026-09-01T20:10:07.052+01:00,12616,813959,490,490,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.140985,2026-09-01T20:10:07.056+01:00,13106,813960,434,434,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.145492,2026-09-01T20:10:07.062+01:00,13540,813961,422,422,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.149811,2026-09-01T20:10:07.066+01:00,13962,813962,458,458,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.154801,2026-09-01T20:10:07.071+01:00,14420,813963,428,428,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.159977,2026-09-01T20:10:07.076+01:00,14848,813964,460,460,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.170432,2026-09-01T20:10:07.081+01:00,15308,813965,448,448,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.171496,2026-09-01T20:10:07.092+01:00,15756,813966,456,456,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.180186,2026-09-01T20:10:07.092+01:00,16212,813967,476,476,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.183308,2026-09-01T20:10:07.102+01:00,16688,813968,468,468,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.186993,2026-09-01T20:10:07.107+01:00,17156,813969,434,434,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.189842,2026-09-01T20:10:07.108+01:00,17590,813970,440,440,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.194804,2026-09-01T20:10:07.111+01:00,18030,813971,472,472,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.200105,2026-09-01T20:10:07.116+01:00,18502,813972,492,492,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.207688,2026-09-01T20:10:07.121+01:00,18994,813973,446,446,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.210228,2026-09-01T20:10:07.129+01:00,19440,813974,452,452,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.214867,2026-09-01T20:10:07.131+01:00,19892,813975,466,466,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.223559,2026-09-01T20:10:07.136+01:00,20358,813976,500,500,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.227656,2026-09-01T20:10:07.144+01:00,20858,813977,466,466,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.230113,2026-09-01T20:10:07.149+01:00,21324,813978,410,410,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.235195,2026-09-01T20:10:07.151+01:00,21734,813979,488,488,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.241016,2026-09-01T20:10:07.156+01:00,22222,813980,472,472,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.249324,2026-09-01T20:10:07.162+01:00,22694,813981,512,512,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.250400,2026-09-01T20:10:07.170+01:00,23206,813982,470,470,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.255201,2026-09-01T20:10:07.172+01:00,23676,813983,488,488,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.260495,2026-09-01T20:10:07.176+01:00,24164,813984,420,420,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.270435,2026-09-01T20:10:07.181+01:00,24584,813985,446,446,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.271336,2026-09-01T20:10:07.192+01:00,25030,813986,424,424,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.275030,2026-09-01T20:10:07.192+01:00,25454,813987,472,472,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.280344,2026-09-01T20:10:07.196+01:00,25926,813988,488,488,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.288534,2026-09-01T20:10:07.201+01:00,26414,813989,492,492,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.290686,2026-09-01T20:10:07.209+01:00,26906,813990,454,454,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.295271,2026-09-01T20:10:07.212+01:00,27360,813991,438,438,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.300303,2026-09-01T20:10:07.216+01:00,27798,813992,520,520,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.311385,2026-09-01T20:10:07.221+01:00,28318,813993,494,494,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.312227,2026-09-01T20:10:07.232+01:00,28812,813994,446,446,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.314843,2026-09-01T20:10:07.233+01:00,29258,813995,398,398,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.319969,2026-09-01T20:10:07.236+01:00,29656,813996,514,514,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.330324,2026-09-01T20:10:07.241+01:00,30170,813997,524,524,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.331458,2026-09-01T20:10:07.251+01:00,30694,813998,444,444,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.335126,2026-09-01T20:10:07.252+01:00,31138,813999,448,448,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.340536,2026-09-01T20:10:07.256+01:00,31586,814000,492,492,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.345851,2026-09-01T20:10:07.261+01:00,32078,814001,488,488,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.350423,2026-09-01T20:10:07.267+01:00,32566,814002,400,400,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.354741,2026-09-01T20:10:07.272+01:00,32966,814003,518,518,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.360078,2026-09-01T20:10:07.276+01:00,33484,814004,442,442,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.374176,2026-09-01T20:10:07.281+01:00,33926,814005,484,484,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.377751,2026-09-01T20:10:07.298+01:00,34410,814006,444,444,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
0.378438,2026-09-01T20:10:07.299+01:00,34854,814007,454,454,True,True,0x05,"OK,NO_IRQ,OK,RESYNC_NEEDED","DELTA,NONE,DELTA,NONE",
