source,actual_load_g,row,column,raw_adc,common_valid,status,quality_flags,linear_g,gamma_g,fit_g
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,1,1,900.0,True,ok,FULL_UNSTABLE,3915.320820602357,1880.0067233680875,727.3382352941177
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,1,2,942.5,True,ok,FULL_UNSTABLE,4065.6020716443677,2185.6945179998634,772.7474747474747
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,1,3,974.0,True,ok,FULL_UNSTABLE,4188.25561312608,2461.629590742478,778.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,1,4,929.0,True,ok,FULL_UNSTABLE,4023.01346070343,2095.5398775554377,737.5555555555555
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,1,5,942.0,True,ok,FULL_UNSTABLE,4060.6060606060605,2174.970751002807,857.3448275862069
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,1,6,989.5,True,ok,FULL_UNSTABLE,4259.982638888889,2634.6401370225512,943.3055555555555
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,1,7,1090.0,True,ok,FULL_UNSTABLE,4645.2991452991455,3725.1583081166345,1040.9
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,1,8,1236.5,True,ok,FULL_UNSTABLE,5000.0,5000.0,1135.0057142856986
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,1,9,1196.0,True,ok,FULL_UNSTABLE,5000.0,5000.0,1222.857142857143
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,1,10,1187.0,True,ok,FULL_UNSTABLE,4985.200845665962,4941.065682412579,1233.7
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,1,11,1056.0,True,ok,FULL_UNSTABLE,4508.161512027492,3304.36379258268,819.1428571428571
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,1,12,1029.0,True,ok,FULL_UNSTABLE,4419.91341991342,3053.128166153868,862.6785714285714
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,882.0,1,13,1018.0,True,ok,FULL_UNSTABLE,4430.379746835442,3082.15020143347,1126.978494623656
