source,actual_load_g,row,column,raw_adc,common_valid,status,quality_flags,linear_g,gamma_g,fit_g
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_697g_20260907_101720_232441\view_distribution_capture.json,697.0,1,1,88.0,True,ok,FULL_UNSTABLE,582.0285908781484,0.9180519612739056,542.9565217391305
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_697g_20260907_101720_232441\view_distribution_capture.json,697.0,1,2,299.0,True,ok,,1218.6084808563196,17.64195752000275,447.672131147541
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_697g_20260907_101720_232441\view_distribution_capture.json,697.0,1,3,114.0,True,ok,,554.6995377503853,0.7573928533425446,547.1807228915662
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_697g_20260907_101720_232441\view_distribution_capture.json,697.0,1,4,128.0,True,ok,,543.4255215914604,0.6976700995291605,349.7692307692308
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_697g_20260907_101720_232441\view_distribution_capture.json,697.0,1,5,177.0,True,ok,,768.8888888888889,2.796046096582839,490.4166666666667
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_697g_20260907_101720_232441\view_distribution_capture.json,697.0,1,6,168.0,True,ok,,648.6941870261162,1.4166090496871728,426.94117647058823
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_697g_20260907_101720_232441\view_distribution_capture.json,697.0,1,7,392.0,True,ok,,794.7976878612717,3.192393127075096,524.8
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_697g_20260907_101720_232441\view_distribution_capture.json,697.0,1,8,679.0,True,ok,,1958.6267605633802,117.73259666582308,646.8214285714286
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_697g_20260907_101720_232441\view_distribution_capture.json,697.0,1,9,713.0,True,ok,,1815.8168574401664,86.97174052568388,592.2894736842105
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_697g_20260907_101720_232441\view_distribution_capture.json,697.0,1,10,447.0,True,ok,,1822.0701454234388,88.17599236965191,553.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_697g_20260907_101720_232441\view_distribution_capture.json,697.0,1,11,449.0,True,ok,,1722.2653219550039,70.38663697061435,518.1538461538462
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_697g_20260907_101720_232441\view_distribution_capture.json,697.0,1,12,454.0,True,ok,,1768.1498829039813,78.1927150873784,588.4807692307693
