elapsed_s,mul_start_time,raw_offset,packet_sequence,declared_length,received_bytes,outer_crc_ok,parse_ok,updated_mask,module_statuses,algorithms,error
0.022200,2026-09-05T19:13:17.409+01:00,0,1475742,592,592,True,True,0x0B,"OK,OK,RESYNC_NEEDED,OK","DELTA,DELTA,NONE,DELTA",
0.022993,2026-09-05T19:13:17.432+01:00,592,1475743,568,568,True,True,0x0B,"OK,OK,RESYNC_NEEDED,OK","DELTA,DELTA,NONE,DELTA",
0.030521,2026-09-05T19:13:17.433+01:00,1160,1475744,536,536,True,True,0x0B,"OK,OK,RESYNC_NEEDED,OK","DELTA,DELTA,NONE,DELTA",
0.031282,2026-09-05T19:13:17.440+01:00,1696,1475745,614,614,True,True,0x0B,"OK,OK,RESYNC_NEEDED,OK","DELTA,DELTA,NONE,DELTA",
0.032017,2026-09-05T19:13:17.441+01:00,2310,1475746,622,622,True,True,0x0B,"OK,OK,RESYNC_NEEDED,OK","DELTA,DELTA,NONE,DELTA",
0.033016,2026-09-05T19:13:17.442+01:00,2932,1475747,580,580,True,True,0x0B,"OK,OK,RESYNC_NEEDED,OK","DELTA,DELTA,NONE,DELTA",
0.034794,2026-09-05T19:13:17.442+01:00,3512,1475748,552,552,True,True,0x0B,"OK,OK,RESYNC_NEEDED,OK","DELTA,DELTA,NONE,DELTA",
0.040031,2026-09-05T19:13:17.444+01:00,4064,1475749,600,600,True,True,0x0B,"OK,OK,RESYNC_NEEDED,OK","DELTA,DELTA,NONE,DELTA",
0.048747,2026-09-05T19:13:17.450+01:00,4664,1475750,598,598,True,True,0x0B,"OK,OK,RESYNC_NEEDED,OK","DELTA,DELTA,NONE,DELTA",
0.049520,2026-09-05T19:13:17.458+01:00,5262,1475751,538,538,True,True,0x0B,"OK,OK,RESYNC_NEEDED,OK","DELTA,DELTA,NONE,DELTA",
0.054525,2026-09-05T19:13:17.459+01:00,5800,1475752,576,576,True,True,0x0B,"OK,OK,RESYNC_NEEDED,OK","DELTA,DELTA,NONE,DELTA",
0.065564,2026-09-05T19:13:17.464+01:00,6376,1475753,628,628,True,True,0x0B,"OK,OK,RESYNC_NEEDED,OK","DELTA,DELTA,NONE,DELTA",
