source,actual_load_g,row,column,raw_adc,common_valid,status,quality_flags,linear_g,gamma_g,fit_g
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,352.0,1,1,12.0,True,ok,FULL_UNSTABLE,64.66984343090537,0.0001399256151918771,327.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,352.0,1,2,118.0,True,ok,,473.4458624948538,0.4019493115842396,265.9268292682927
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,352.0,1,3,35.0,True,ok,,148.94709809964047,0.003937478292399876,333.2857142857143
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,352.0,1,4,37.0,True,ok,,101.89228529839883,0.0008622936715982361,200.4
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,352.0,1,5,59.0,True,ok,,244.44444444444446,0.02856345069349185,231.10526315789474
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,352.0,1,6,67.0,True,ok,,223.2518955349621,0.01987332829716051,145.17391304347825
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,352.0,1,7,283.0,True,ok,,269.7495183044316,0.04235773200899219,72.35398230088495
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,352.0,1,8,385.0,True,ok,,664.6126760563379,1.5608618576413809,279.0975609756098
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,352.0,1,9,427.0,True,ok,,327.78355879292405,0.09235037248875849,256.7857142857143
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,352.0,1,10,308.0,True,ok,,1227.5449101796407,18.1651733474836,267.8979591836735
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,352.0,1,11,261.0,True,ok,,993.0178432893716,7.7789001365857775,264.94594594594594
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,352.0,1,12,127.0,True,ok,,491.8032786885246,0.4680105744389236,314.84
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,352.0,1,13,122.0,True,ok,,513.1467345207803,0.5546975724021795,409.4918032786885
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,352.0,1,14,282.0,True,ok,,1070.8841463414633,10.521070816131203,331.9032258064516
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,352.0,1,15,275.0,True,ok,,1091.2698412698412,11.345368310836928,343.47058823529414
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_352g_20260907_101538_902482\view_distribution_capture.json,352.0,1,16,196.0,True,ok,,773.8095238095239,2.8683112039222345,307.4179104477612
