record_index,method,source,source_capture,module_id,fsr,frame_count,actual_load_g,inferred_load_g,actual_unit,inferred_unit,valid_cells,excluded_cells,included,exclusion_reason,signed_error_g,absolute_error_g,mae_g,rmse_g,error_rate_percent,zero_load_excluded_from_percentage_error,display_reference_inferred_load_g,display_reference_signed_error_g,display_reference_error_rate_percent
3,FIT_PRESS,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_140g_20260907_090637_231002\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_140g_20260907_090637_231002\view_distribution_capture.json,1,FSR1,200,140.0,123.23907753647096,g,g,255,1,True,,-16.760922463529017,16.760922463529017,94.7368467242178,321.337471678344,11.972087473949298,False,123.23907753647096,-16.760922463529017,11.972087473949298
3,GLOBAL_LUT,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_140g_20260907_090637_231002\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_140g_20260907_090637_231002\view_distribution_capture.json,1,FSR1,200,140.0,128.1241547479618,g,g,255,1,True,,-11.875845252038195,11.875845252038195,144.518005162419,340.8477321589425,8.482746608598712,False,147.15491976847758,7.154919768477578,5.110656977483984
4,LINEAR,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,1,FSR1,200,213.0,764.7529561142534,g,g,255,1,True,,551.7529561142533,551.7529561142533,679.6123313220706,941.4600799978618,259.03894653251325,False,764.7529561142534,551.7529561142533,259.03894653251325
4,GAMMA,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,1,FSR1,200,213.0,47.48644080282016,g,g,255,1,True,,-165.51355919717983,165.51355919717983,210.76130368637382,359.02910698828094,77.70589633670414,False,47.48644080282016,-165.51355919717983,77.70589633670414
4,FIT_PRESS,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,1,FSR1,200,213.0,172.2511468522794,g,g,255,1,True,,-40.74885314772064,40.74885314772064,108.92997059212226,318.13279463473697,19.130916970760865,False,172.2511468522794,-40.74885314772064,19.130916970760865
4,GLOBAL_LUT,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,1,FSR1,200,213.0,185.1412190316873,g,g,255,1,True,,-27.858780968312676,27.858780968312676,169.92541698729764,349.5299766975393,13.079239891226607,False,203.9492611448448,-9.050738855155197,4.249173171434365
5,LINEAR,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_284g_20260907_090711_654414\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_284g_20260907_090711_654414\view_distribution_capture.json,1,FSR1,200,284.0,1052.1842466427854,g,g,255,1,True,,768.1842466427855,768.1842466427855,916.1391833091695,1200.911935235313,270.48741078971324,False,1052.1842466427854,768.1842466427855,270.48741078971324
5,GAMMA,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_284g_20260907_090711_654414\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_284g_20260907_090711_654414\view_distribution_capture.json,1,FSR1,200,284.0,91.4215820654541,g,g,255,1,True,,-192.5784179345459,192.5784179345459,266.450121108323,379.73753379839735,67.80930208962884,False,91.4215820654541,-192.5784179345459,67.80930208962884
5,FIT_PRESS,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_284g_20260907_090711_654414\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_284g_20260907_090711_654414\view_distribution_capture.json,1,FSR1,200,284.0,229.0175997313706,g,g,255,1,True,,-54.982400268629405,54.982400268629405,104.06007910160203,252.7361941414956,19.360000094587818,False,229.0175997313706,-54.982400268629405,19.360000094587818
5,GLOBAL_LUT,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_284g_20260907_090711_654414\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_284g_20260907_090711_654414\view_distribution_capture.json,1,FSR1,200,284.0,241.21259634403447,g,g,255,1,True,,-42.78740365596555,42.78740365596555,188.66474616480426,361.37225625230633,15.06598720280477,False,259.8016096395655,-24.198390360434438,8.520559986068465
6,LINEAR,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_352g_20260907_090729_092912\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_352g_20260907_090729_092912\view_distribution_capture.json,1,FSR1,200,352.0,1408.9856359335452,g,g,255,1,True,,1056.9856359335452,1056.9856359335452,1190.350913929822,1481.821168725966,300.28001020839355,False,1408.9856359335452,1056.9856359335452,300.28001020839355
6,GAMMA,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_352g_20260907_090729_092912\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_352g_20260907_090729_092912\view_distribution_capture.json,1,FSR1,200,352.0,171.7635456991026,g,g,255,1,True,,-180.2364543008974,180.2364543008974,323.42557958497736,400.8379747041311,51.20353815366404,False,171.7635456991026,-180.2364543008974,51.20353815366404
6,FIT_PRESS,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_352g_20260907_090729_092912\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_352g_20260907_090729_092912\view_distribution_capture.json,1,FSR1,200,352.0,277.3705640579585,g,g,255,1,True,,-74.62943594204151,74.62943594204151,93.07834202679086,128.79949994266107,21.20154430171634,False,277.3705640579585,-74.62943594204151,21.20154430171634
6,GLOBAL_LUT,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_352g_20260907_090729_092912\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_352g_20260907_090729_092912\view_distribution_capture.json,1,FSR1,200,352.0,304.1608756294118,g,g,255,1,True,,-47.83912437058822,47.83912437058822,199.3315747360618,278.8703770694274,13.590660332553473,False,322.5039972089844,-29.496002791015616,8.379546247447617
7,LINEAR,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_421g_20260907_090743_664766\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_421g_20260907_090743_664766\view_distribution_capture.json,1,FSR1,200,421.0,1713.7861357010875,g,g,255,1,True,,1292.7861357010875,1292.7861357010875,1442.270164509738,1726.764039497103,307.07509161546017,False,1713.7861357010875,1292.7861357010875,307.07509161546017
7,GAMMA,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_421g_20260907_090743_664766\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_421g_20260907_090743_664766\view_distribution_capture.json,1,FSR1,200,421.0,283.82180498283594,g,g,255,1,True,,-137.17819501716406,137.17819501716406,387.2649775345522,498.13535206358694,32.58389430336439,False,283.82180498283594,-137.17819501716406,32.58389430336439
7,FIT_PRESS,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_421g_20260907_090743_664766\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_421g_20260907_090743_664766\view_distribution_capture.json,1,FSR1,200,421.0,336.93644648229036,g,g,255,1,True,,-84.06355351770962,84.06355351770962,99.76189653770832,134.18474531168602,19.967589909194686,False,336.93644648229036,-84.06355351770962,19.967589909194686
7,GLOBAL_LUT,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_421g_20260907_090743_664766\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_421g_20260907_090743_664766\view_distribution_capture.json,1,FSR1,200,421.0,375.1686898584596,g,g,255,1,True,,-45.83131014154041,45.83131014154041,214.11888946097332,285.5088892311214,10.886296945734065,False,393.2344371637,-27.76556283630002,6.595145566817107
8,LINEAR,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_489g_20260907_090759_665929\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_489g_20260907_090759_665929\view_distribution_capture.json,1,FSR1,200,489.0,1994.7860867975462,g,g,255,1,True,,1505.7860867975462,1505.7860867975462,1625.7398874287974,1869.9106621370706,307.93171509152273,False,1994.7860867975462,1505.7860867975462,307.93171509152273
8,GAMMA,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_489g_20260907_090759_665929\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_489g_20260907_090759_665929\view_distribution_capture.json,1,FSR1,200,489.0,377.7649899375221,g,g,255,1,True,,-111.23501006247793,111.23501006247793,444.2530060653808,615.308668613415,22.747445820547632,False,377.7649899375221,-111.23501006247793,22.747445820547632
8,FIT_PRESS,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_489g_20260907_090759_665929\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_489g_20260907_090759_665929\view_distribution_capture.json,1,FSR1,200,489.0,378.7939201809686,g,g,255,1,True,,-110.20607981903144,110.20607981903144,121.36176178857094,162.6807574026508,22.537030637838743,False,378.7939201809686,-110.20607981903144,22.537030637838743
8,GLOBAL_LUT,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_489g_20260907_090759_665929\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_489g_20260907_090759_665929\view_distribution_capture.json,1,FSR1,200,489.0,441.4870655496648,g,g,255,1,True,,-47.5129344503352,47.5129344503352,222.71345043167287,302.3685958761954,9.716346513360982,False,459.2937566998614,-29.706243300138585,6.074896380396439
9,LINEAR,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,1,FSR1,200,560.0,2278.325529077798,g,g,255,1,True,,1718.325529077798,1718.325529077798,1794.1333313786795,2048.6127852910004,306.8438444781782,False,2278.325529077798,1718.325529077798,306.8438444781782
9,GAMMA,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,1,FSR1,200,560.0,532.1631137242861,g,g,255,1,True,,-27.83688627571393,27.83688627571393,524.8845257075075,753.4019664509897,4.97087254923463,False,532.1631137242861,-27.83688627571393,4.97087254923463
9,FIT_PRESS,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,1,FSR1,200,560.0,448.5195827717942,g,g,255,1,True,,-111.48041722820581,111.48041722820581,147.67536629487654,204.13175229291096,19.90721736217961,False,448.5195827717942,-111.48041722820581,19.90721736217961
9,GLOBAL_LUT,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_560g_20260907_090816_506779\view_distribution_capture.json,1,FSR1,200,560.0,528.2896565400496,g,g,255,1,True,,-31.7103434599505,31.7103434599505,261.05109347390874,383.9117340906711,5.662561332134018,False,545.7572750691899,-14.242724930810077,2.5433437376446566
10,LINEAR,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_630g_20260907_090830_404118\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_630g_20260907_090830_404118\view_distribution_capture.json,1,FSR1,200,630.0,2547.5174952906773,g,g,255,1,True,,1917.5174952906773,1917.5174952906773,1968.7211298343614,2228.245605726064,304.3678563953456,False,2547.5174952906773,1917.5174952906773,304.3678563953456
10,GAMMA,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_630g_20260907_090830_404118\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_630g_20260907_090830_404118\view_distribution_capture.json,1,FSR1,200,630.0,731.9354325927682,g,g,255,1,True,,101.93543259276814,101.93543259276814,625.5484360397267,945.8714265496308,16.180227395677484,False,731.9354325927682,101.93543259276814,16.180227395677484
10,FIT_PRESS,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_630g_20260907_090830_404118\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_630g_20260907_090830_404118\view_distribution_capture.json,1,FSR1,200,630.0,517.7383467109906,g,g,255,1,True,,-112.26165328900953,112.26165328900953,167.18590737257,263.1635859053743,17.819310045874527,False,517.7383467109906,-112.26165328900953,17.819310045874527
10,GLOBAL_LUT,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_630g_20260907_090830_404118\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_630g_20260907_090830_404118\view_distribution_capture.json,1,FSR1,200,630.0,653.7481869887794,g,g,255,1,True,,23.748186988779317,23.748186988779317,339.9532201940568,632.7338499148599,3.7695534902824313,False,670.7257331333544,40.72573313335441,6.46440208465943
11,LINEAR,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_697g_20260907_090848_365874\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_697g_20260907_090848_365874\view_distribution_capture.json,1,FSR1,200,697.0,2772.8041365698173,g,g,255,1,True,,2075.8041365698173,2075.8041365698173,2122.1187364849366,2369.331894541341,297.8198187331158,False,2772.8041365698173,2075.8041365698173,297.8198187331158
11,GAMMA,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_697g_20260907_090848_365874\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_697g_20260907_090848_365874\view_distribution_capture.json,1,FSR1,200,697.0,923.765599450091,g,g,255,1,True,,226.76559945009114,226.76559945009114,723.063682652173,1069.036547935982,32.53451928982656,False,923.765599450091,226.76559945009114,32.53451928982656
11,FIT_PRESS,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_697g_20260907_090848_365874\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_697g_20260907_090848_365874\view_distribution_capture.json,1,FSR1,200,697.0,602.9001245831964,g,g,255,1,True,,-94.09987541680354,94.09987541680354,192.96128469126592,363.109770876031,13.500699485911555,False,602.9001245831964,-94.09987541680354,13.500699485911555
11,GLOBAL_LUT,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_697g_20260907_090848_365874\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_697g_20260907_090848_365874\view_distribution_capture.json,1,FSR1,200,697.0,762.1038822322698,g,g,255,1,True,,65.1038822322699,65.1038822322699,391.7198105857485,766.633523706574,9.340585686121937,False,778.6581639423,81.65816394230009,11.715661971635594
12,LINEAR,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_800g_20260907_090901_514678\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_800g_20260907_090901_514678\view_distribution_capture.json,1,FSR1,200,800.0,3033.6504999470485,g,g,255,1,True,,2233.6504999470485,2233.6504999470485,2274.7276327504273,2482.6122873598715,279.20631249338106,False,3033.6504999470485,2233.6504999470485,279.20631249338106
12,GAMMA,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_800g_20260907_090901_514678\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_800g_20260907_090901_514678\view_distribution_capture.json,1,FSR1,200,800.0,1148.7868178405474,g,g,255,1,True,,348.78681784054766,348.78681784054766,827.9137292555887,1183.780431480987,43.59835223006846,False,1148.7868178405474,348.78681784054766,43.59835223006846
12,FIT_PRESS,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_800g_20260907_090901_514678\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_800g_20260907_090901_514678\view_distribution_capture.json,1,FSR1,200,800.0,695.6538424957706,g,g,255,1,True,,-104.34615750422938,104.34615750422938,197.4675169626667,348.71698628967494,13.043269688028673,False,695.6538424957706,-104.34615750422938,13.043269688028673
12,GLOBAL_LUT,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_800g_20260907_090901_514678\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_800g_20260907_090901_514678\view_distribution_capture.json,1,FSR1,200,800.0,874.5571613056725,g,g,255,1,True,,74.55716130567251,74.55716130567251,431.72699806801774,804.2415137899465,9.319645163209064,False,890.6721723943223,90.67217239432225,11.33402154929028
13,LINEAR,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_882g_20260907_090911_957081\view_distribution_capture.json,1,FSR1,200,882.0,3269.432366129882,g,g,255,1,True,,2387.432366129882,2387.432366129882,2420.830862369622,2598.089405234691,270.6839417380819,False,3269.432366129882,2387.432366129882,270.6839417380819
