modules,N,target_hz,condition,temporal_repeat_n,batch_n,batch_id,recorded_repeat_n,eligible_repeat_n,review_required_n,statistics_basis,statistic_run_ids,review_required_run_ids,rate_Hz_mean,rate_Hz_sample_sd,packet_Mbit_s_mean,packet_Mbit_s_sample_sd,raw_arrival_Mbit_s_mean,raw_arrival_Mbit_s_sample_sd,Lmean_B_mean,Lmean_B_sample_sd
M0_M1_M2,3,200,zero_load,3,1,BATCH_6b6313d281364eaa891ce82942b3d531,3,3,0,"PASS main windows only; integrity filter, no frame-rate filter",20260907_004948_668301;20260907_005028_724004;20260907_005108_797842,,200.08447929677854,0.05755015831912248,5.077343746635052,0.0014603928175059488,5.077343835505069,0.0014602531696287064,3172.0,0.0
M0_M1_M2_M3,4,200,zero_load,3,1,BATCH_9fd1ea44282d4e30a57739ebb1856112,3,3,0,"PASS main windows only; integrity filter, no frame-rate filter",20260907_005250_875035;20260907_005330_930696;20260907_005410_996854,,200.06606211728308,0.03404004219272273,6.7478281430917235,0.0011481025430769346,6.747828231980587,0.0011481047019684131,4216.0,0.0
