source,actual_load_g,row,column,raw_adc,common_valid,status,quality_flags,linear_g,gamma_g,fit_g
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1179g_20260907_101941_768328\view_distribution_capture.json,1179.0,1,1,149.0,True,ok,FULL_UNSTABLE,997.2770592239618,7.913221141069447,832.2941176470588
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1179g_20260907_101941_768328\view_distribution_capture.json,1179.0,1,2,592.5,True,ok,,2426.924660354055,277.533342065716,954.752688172043
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1179g_20260907_101941_768328\view_distribution_capture.json,1179.0,1,3,339.0,True,ok,,1710.3235747303545,68.45467531892923,946.2692307692307
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1179g_20260907_101941_768328\view_distribution_capture.json,1179.0,1,4,290.0,True,ok,,1329.4517224648228,24.990806460294547,812.08
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1179g_20260907_101941_768328\view_distribution_capture.json,1179.0,1,5,473.0,True,ok,,2084.4444444444443,151.02584885689373,1023.4666666666667
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1179g_20260907_101941_768328\view_distribution_capture.json,1179.0,1,6,337.0,True,ok,,1360.5728727885426,27.414303585934437,904.6363636363636
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1179g_20260907_101941_768328\view_distribution_capture.json,1179.0,1,7,610.0,True,ok,,1844.8940269749517,92.67779365571958,963.1153846153846
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1179g_20260907_101941_768328\view_distribution_capture.json,1179.0,1,8,891.0,True,ok,,2891.7253521126763,559.3944549539682,1126.1363636363637
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1179g_20260907_101941_768328\view_distribution_capture.json,1179.0,1,9,928.0,True,ok,,2934.4432882414153,593.1887003971455,1109.4285714285713
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1179g_20260907_101941_768328\view_distribution_capture.json,1179.0,1,10,674.0,True,ok,,2792.9854576561165,486.8158219972079,1019.2571428571429
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1179g_20260907_101941_768328\view_distribution_capture.json,1179.0,1,11,748.0,True,ok,,2882.0791311093867,551.9676053144876,1085.4102564102564
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1179g_20260907_101941_768328\view_distribution_capture.json,1179.0,1,12,774.0,True,ok,,3017.1740827478534,662.9663124953145,1016.6666666666666
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1179g_20260907_101941_768328\view_distribution_capture.json,1179.0,1,13,471.0,True,ok,,1993.214588634436,126.27175473998858,1187.5
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR2\evaluation\view_distribution\load_1179g_20260907_101941_768328\view_distribution_capture.json,1179.0,1,14,856.0,True,ok,,3258.3841463414637,901.7769351007948,1057.4666666666667
