date,N,n_runs,run_ids,module_combinations,K_ESKD_mean_mean_over_runs,K_ESKD_mean_sd_between_runs,q_ESKF_module_frames_mean_over_runs,q_ESKF_module_frames_sd_between_runs,Lmean_B_mean_over_runs,Lmean_B_sd_between_runs,f_packet_Hz_mean_over_runs,f_packet_Hz_sd_between_runs,Mbit_per_s_mean_over_runs,Mbit_per_s_sd_between_runs,K_ESKD_pooled_mean,q_ESKF_pooled
2026-09-01,1,12,"[""20260901_192407"", ""20260901_192450"", ""20260901_192525"", ""20260901_192613"", ""20260901_192646"", ""20260901_192721"", ""20260901_192812"", ""20260901_192844"", ""20260901_192933"", ""20260901_193036"", ""20260901_193117"", ""20260901_193149""]","[""M0"", ""M1"", ""M2"", ""M3""]",20.64031836636855,6.592339211381329,0.004983113589886444,4.496133685865545e-05,169.85849251610978,13.136631719659968,200.08953661325737,0.3248175981359587,0.2719239687499742,0.021406846181228886,20.649349924669384,0.004983135072109712
2026-09-01,2,6,"[""20260901_200355"", ""20260901_201006"", ""20260901_201106"", ""20260901_202827"", ""20260901_202930"", ""20260901_203045""]","[""M0+M1"", ""M0+M2"", ""M0+M3"", ""M1+M2"", ""M1+M3"", ""M2+M3""]",40.98559097353477,13.075419273612468,0.005008942174691335,1.5023662470215739e-05,380.73840300686663,52.03787438455474,199.02969022595477,2.0139493286481374,0.6060577917066596,0.08176329287973781,40.98807193198344,0.005008904719501336
2026-09-01,3,4,"[""20260901_203359"", ""20260901_204308"", ""20260901_205014"", ""20260901_204633""]","[""M0+M1+M2"", ""M0+M1+M3"", ""M0+M2+M3"", ""M1+M2+M3""]",53.53810909886058,6.100583385741367,0.004964319874876156,8.222017918510308e-05,625.9309374781951,36.44704803402937,199.7260667154998,0.28769057721149677,1.0001756282342598,0.059639748493799535,53.544021465705185,0.004964331901047099
2026-09-01,4,1,"[""20260901_205141""]","[""M0+M1+M2+M3""]",74.2191235059761,,0.0049657820063428474,,985.8731430479052,,199.69218870721352,,1.574969325783168,,74.2191235059761,0.0049657820063428474
2026-09-05,1,12,"[""20260905_185935"", ""20260905_190017"", ""20260905_190049"", ""20260905_190158"", ""20260905_190232"", ""20260905_190327"", ""20260905_190358"", ""20260905_190430"", ""20260905_190503"", ""20260905_190722"", ""20260905_190838"", ""20260905_190910""]","[""M0"", ""M1"", ""M2"", ""M3""]",39.50002407802513,9.120461729847582,0.004992236176080359,3.194512576899821e-06,207.39818670391813,18.15102520786097,200.2880132178117,0.1415946090920371,0.33230781823947053,0.029008619693453728,39.49788159215074,0.004992234302196583
2026-09-05,3,9,"[""20260905_191210"", ""20260905_191244"", ""20260905_191317"", ""20260905_191433"", ""20260905_191504"", ""20260905_191537"", ""20260905_191911"", ""20260905_191946"", ""20260905_192018""]","[""M0+M1+M3"", ""M0+M2+M3"", ""M1+M2+M3""]",52.40688440158937,7.108300020190527,0.004996206864403552,1.2555428934871284e-06,619.2593421629234,42.43849562464095,200.13133709556524,0.04630172711122198,0.9914595051684556,0.06784758350627722,52.406005715596386,0.00499620658389001
2026-09-05,4,5,"[""20260905_184520"", ""20260905_184604"", ""20260905_185602"", ""20260905_185647"", ""20260905_185720""]","[""M0+M1+M2+M3""]",79.40203344756345,3.9362402581223277,0.005182808614722056,0.00041808194061729716,1027.7693322049215,32.170290764012925,199.4670727061277,1.5402576559507146,1.6398253072707571,0.04324602779129008,79.38450943174374,0.005180221579800478
