source,actual_load_g,row,column,raw_adc,common_valid,status,quality_flags,linear_g,gamma_g,fit_g
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_140g_20260907_090637_231002\view_distribution_capture.json,140.0,1,1,123.5,True,ok,FULL_UNSTABLE,525.9711916193802,0.6122627219002685,109.39380530973452
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_140g_20260907_090637_231002\view_distribution_capture.json,140.0,1,2,5.5,True,ok,FULL_UNSTABLE,21.579628830384117,1.7348657339416933e-06,104.5
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_140g_20260907_090637_231002\view_distribution_capture.json,140.0,1,3,153.0,True,ok,FULL_UNSTABLE,643.3506044905009,1.3705056819754147,88.03225806451613
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_140g_20260907_090637_231002\view_distribution_capture.json,140.0,1,4,292.0,True,ok,FULL_UNSTABLE,1257.0560138949197,19.975998990173384,66.24921630094043
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_140g_20260907_090637_231002\view_distribution_capture.json,140.0,1,5,292.0,True,ok,FULL_UNSTABLE,1246.7532467532467,19.32911715945144,90.34513274336283
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_140g_20260907_090637_231002\view_distribution_capture.json,140.0,1,6,153.0,True,ok,FULL_UNSTABLE,629.3402777777777,1.2549663959316608,45.42918454935622
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_140g_20260907_090637_231002\view_distribution_capture.json,140.0,1,7,203.0,True,ok,FULL_UNSTABLE,854.7008547008547,4.269200385865274,59.47046843177189
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_140g_20260907_090637_231002\view_distribution_capture.json,140.0,1,8,300.0,True,ok,FULL_UNSTABLE,1259.9748005039899,20.16217705744553,108.66265060240964
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_140g_20260907_090637_231002\view_distribution_capture.json,140.0,1,9,255.0,True,ok,FULL_UNSTABLE,1054.4217687074831,9.888887601810103,72.12749003984064
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_140g_20260907_090637_231002\view_distribution_capture.json,140.0,1,10,393.0,True,ok,FULL_UNSTABLE,1627.906976744186,56.183439749783645,78.32994923857868
