source,actual_load_g,row,column,raw_adc,common_valid,status,quality_flags,linear_g,gamma_g,fit_g
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,1,1,132.0,True,ok,FULL_UNSTABLE,563.0728939327804,0.8041711183251772,112.02654867256638
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,1,2,140.5,True,ok,FULL_UNSTABLE,604.2296072507553,1.0663456325616658,181.04225352112675
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,1,3,301.0,True,ok,FULL_UNSTABLE,1282.3834196891194,21.635232370200523,138.8774193548387
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,1,4,347.0,True,ok,FULL_UNSTABLE,1495.87494572297,40.05632850703155,147.91709844559585
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,1,5,321.0,True,ok,FULL_UNSTABLE,1372.2943722943724,28.37129217741937,126.27433628318585
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,1,6,205.5,True,ok,FULL_UNSTABLE,857.2048611111111,4.319450364654947,61.877682403433475
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,1,7,268.0,True,ok,FULL_UNSTABLE,1132.4786324786326,13.15861114447758,89.54545454545455
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,1,8,526.0,True,ok,FULL_UNSTABLE,2209.1558168836623,190.54404566078196,135.89156626506025
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,1,9,358.0,True,ok,FULL_UNSTABLE,1492.3469387755104,39.67977338930749,136.06306306306305
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,1,10,564.0,True,ok,FULL_UNSTABLE,2350.951374207188,244.3793880893357,139.09137055837562
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,1,11,418.0,True,ok,FULL_UNSTABLE,1767.6116838487974,78.09755565457718,118.85766423357666
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,1,12,497.0,True,ok,FULL_UNSTABLE,2116.8831168831166,160.64880668503184,120.43169398907104
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,1,13,16.0,True,ok,FULL_UNSTABLE,56.743780008729814,8.293981063444659e-05,129.0
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,1,14,343.5,True,ok,FULL_UNSTABLE,1469.1840277777778,37.27303696946055,113.38461538461539
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,1,15,377.5,True,ok,FULL_UNSTABLE,1618.409680207433,54.88376001538836,119.86956521739131
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,1,16,113.0,True,ok,FULL_UNSTABLE,484.01420959147424,0.4390585451861579,165.20588235294116
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,2,1,231.0,True,ok,,806.2827225130891,3.380955085140405,105.60533707865169
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,2,2,248.0,True,ok,FULL_UNSTABLE,856.2367864693446,4.299970903885039,182.04651162790697
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,2,3,526.0,True,ok,,1829.9510146955913,89.71144348007537,155.26284584980237
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,2,4,662.0,True,ok,FULL_UNSTABLE,2257.246376811594,207.68534169077975,173.24285714285713
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,2,5,541.0,True,ok,,1303.8884192730345,23.123400394689686,167.6265060240964
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,2,6,337.5,True,ok,,162.36654804270464,0.005560018251703631,31.910179640718564
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,2,7,456.0,True,ok,FULL_UNSTABLE,965.0582362728785,6.939114812141211,109.64705882352942
D:\study\programming\ESKIN\E-SKIN\docs\Final\Calibration scalability\DATA\module_1\FSR1\evaluation\view_distribution\load_213g_20260907_090657_353521\view_distribution_capture.json,213.0,2,8,703.5,True,ok,,2273.5708982925016,213.7587954876033,193.35608441850022
