elapsed_s,mul_start_time,raw_offset,packet_sequence,declared_length,received_bytes,outer_crc_ok,parse_ok,updated_mask,module_statuses,algorithms,error
0.012339,2026-09-01T18:59:23.866+01:00,0,8891,2128,2128,True,True,0x03,"OK,OK,NO_IRQ,NO_IRQ","FULL,FULL,NONE,NONE",
0.013250,2026-09-01T18:59:23.879+01:00,2128,8892,2128,2128,True,True,0x03,"OK,OK,NO_IRQ,NO_IRQ","FULL,FULL,NONE,NONE",
0.015225,2026-09-01T18:59:23.880+01:00,4256,8893,2128,2128,True,True,0x03,"OK,OK,NO_IRQ,NO_IRQ","FULL,FULL,NONE,NONE",
0.019930,2026-09-01T18:59:23.882+01:00,6384,8894,2128,2128,True,True,0x03,"OK,OK,NO_IRQ,NO_IRQ","FULL,FULL,NONE,NONE",
0.027657,2026-09-01T18:59:23.887+01:00,8512,8895,2128,2128,True,True,0x03,"OK,OK,NO_IRQ,NO_IRQ","FULL,FULL,NONE,NONE",
0.029822,2026-09-01T18:59:23.896+01:00,10640,8896,2128,2128,True,True,0x03,"OK,OK,NO_IRQ,NO_IRQ","FULL,FULL,NONE,NONE",
0.035347,2026-09-01T18:59:23.897+01:00,12768,8897,2128,2128,True,True,0x03,"OK,OK,NO_IRQ,NO_IRQ","FULL,FULL,NONE,NONE",
0.043574,2026-09-01T18:59:23.902+01:00,14896,8898,2128,2128,True,True,0x03,"OK,OK,NO_IRQ,NO_IRQ","FULL,FULL,NONE,NONE",
0.045148,2026-09-01T18:59:23.910+01:00,17024,8899,2128,2128,True,True,0x03,"OK,OK,NO_IRQ,NO_IRQ","FULL,FULL,NONE,NONE",
0.050020,2026-09-01T18:59:23.912+01:00,19152,8900,2128,2128,True,True,0x03,"OK,OK,NO_IRQ,NO_IRQ","FULL,FULL,NONE,NONE",
0.059257,2026-09-01T18:59:23.917+01:00,21280,8901,2128,2128,True,True,0x03,"OK,OK,NO_IRQ,NO_IRQ","FULL,FULL,NONE,NONE",
0.060040,2026-09-01T18:59:23.926+01:00,23408,8902,2128,2128,True,True,0x03,"OK,OK,NO_IRQ,NO_IRQ","FULL,FULL,NONE,NONE",
